athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Talya Erdogan,TUR,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7581.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federica Senatore,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7593.01,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Calvo,FRA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7635.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathilde Herlem,FRA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7637.01,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elena Tortora,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7640.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuna Erdogan,TUR,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7743.01,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Vigano,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7875.01,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Valloni,SMR,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7896.01,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Masetti,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7897.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ece Yildirim,TUR,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7902.01,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ines Delacroix,FRA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7907.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Letizia Baldessari,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7909.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erica Tommassini,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7913.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ludovica Lugli,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7918.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candice Foix,FRA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,7973.01,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giorgia Gosetto,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,8054.01,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sara Petrolli,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,8183.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apolline Gallant,FRA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,8195.01,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elena Pavan,ITA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,8288.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Audrenn Foiny,FRA,05/13/2022,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,51.0,8423.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
