athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Xin Xin,CHN,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6912.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keri-Anne Payne,GBR,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6912.9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6915.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6934.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yumi Kida,JPN,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6938.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Weber,RSA,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6949.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareena Lee,AUS,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6950.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joanna Zachoszcz,POL,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6964.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danielle Huskisson,GBR,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6964.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paola Perez,VEN,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,6981.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siyu Yan,CHN,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,7013.2,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,7014.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jana Pechanova,CZE,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,7031.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erika Villaecija,ESP,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,7031.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Horner,CAN,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,7046.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vania Neves,POR,06/11/2016,FINA Olympic Qualifier,"Setubal, POR",10.0,NW,Neutral,48.0,7047.2,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
