athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Caroline Laure Jouisse,FRA,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3355.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3356.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Vas,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3357.6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3357.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3360.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zsofia Varga,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3381.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3382.5,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana Taszhanova,KAZ,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3388.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivien Nett,HUN,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3425.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tal Ashkenazi,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3686.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noa Barderan,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3689.8,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emili Seyevich,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3785.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gili Weltman,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3786.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veronika Volikov,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3790.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lia Arad,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3794.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamar Delmonte,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3794.8,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adi Peleg,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3796.8,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emily Golos,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3801.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noga Baruch,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,3849.1,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayala Chudy,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4034.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stav Siminchi,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4035.6,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libi Sela,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4037.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofri Dueak,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4038.8,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yael Ravid,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4038.9,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yarden Harel,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4084.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamarrachel Nahmanny,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4086.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shira Kedem,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4116.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shiri Yamin,ISR,03/23/2022,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,29.0,4440.8,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
