athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Onon Katalin Somenek,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7224.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7225.09,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikolett Szilagyi,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7236.08,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofia Kolesnikova,RUS,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7244.03,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7244.06,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7244.06,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dora Sztankovics,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7376.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adel Farkas,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7378.08,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krystyna Panchishko,UKR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7410.03,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daria Klimova,RUS,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7422.05,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maryna Kyryk,UKR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7594.02,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Avital Flishman,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7708.08,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Annet Borsi,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7747.06,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mor Jacob,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7750.05,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fanni Kun-Szabo,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7779.03,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar Goldin,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7939.02,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Olsson,SWE,03/26/2017,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,18.0,7987.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
