athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Arianna Bridi,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7095.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celine Rieder,GER,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7096.1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7103.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7105.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7109.2,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7112.8,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafalda Rosa,POR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7115.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moesha Johnson,AUS,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7118.2,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amber Chloe Keegan,GBR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7120.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7135.4,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leah Crisp,GBR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7136.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anastasiia Kirpichnikova,RUS,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7136.9,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7138.8,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7139.9,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veronica Santoni,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7142.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madeline Claire Gough,AUS,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7143.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacqueline Davison-Mcgovern,AUS,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7147.6,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silvia Ciccarella,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7148.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7160.7,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7168.6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7194.8,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7223.7,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7255.6,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ashley Twichell,USA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7292.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivien Balogh,HUN,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7292.9,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianca Crisp,AUS,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7294.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7295.4,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elena Tortora,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7309.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ella Dyson,GBR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7391.5,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cibelle Jungblut,BRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7400.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ines Delacroix,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7405.6,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clémence Coccordano,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7494.3,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7623.2,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha Sandoval,MEX,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7625.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Wen Teng,TPE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7637.2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulina Alanis Hernandez,MEX,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7677.4,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7682.2,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7690.8,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Sanchez Lora,ESP,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7693.9,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madelon Catteau,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7854.9,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Makri,GRE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7923.8,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7939.7,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Applejean Virginia Gwinn,TPE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7942.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nefeli Evangelia Giannopoulou,GRE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7943.5,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Narin Burcunaz,TUR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7943.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Pavlacka,CZE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7945.7,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandra Mejia Gallego,AND,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7946.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li-Shan Chantal Liew,SGP,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7947.4,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leah Degeorge,USA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7948.4,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sezen Akanda Boz,TUR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7949.3,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karla De La Rosa Mondragon,MEX,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7950.3,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alejandra Hoyos Horvath,MEX,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,7997.3,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liberty-Belle Horter,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,8080.5,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Kanogka,GRE,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,8250.5,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tuna Erdogan,TUR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,8255.8,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eylul Nisa Aycetin,TUR,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,8299.4,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ines Vitrac Garcia,FRA,12/02/2023,FINA World Cup,"Funchal, POR",10.0,NW,Neutral,79.0,8461.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
