athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Rachel Jack,GBR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7397.68,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danielai Nacio,POR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7397.85,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irene Navarro,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7403.82,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elena Martinez,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7404.24,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olga Beresnyeva,ISR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7404.34,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nika Kozamernik,SLO,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7484.79,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilar Geijo,ARG,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7487.37,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carolina Beneyto,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7490.91,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Natalie Du Toit,RSA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7494.58,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karla Sitic,CRO,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7601.7,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karley Stutzel,CAN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7604.06,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Velia Janse Van Rensburg,RSA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7607.72,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lean Gingrich,USA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7643.77,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aina Llop,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7648.1,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linsy Heister,NED,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7654.93,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imelda Martinez,MEX,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7656.82,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marta Recio Paneque,ESP,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7672.01,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alice McCall,GBR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,7921.47,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monick Avelino Perez,BRA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8033.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laura Volpi,ITA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8055.17,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magda Ayman Kamel Hussein Lotfi,EGY,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8225.91,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lily Anzueto Moguel,MEX,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8229.91,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahema Mubarak,EGY,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8253.38,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniela Pinto,POR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8253.83,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alison-Jayne Logan,RSA,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8328.3,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianka Gledura,HUN,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8390.84,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amelia Fernandes,POR,06/09/2007,FINA World Cup,"Sevilla, ESP",10.0,NW,Neutral,50.0,8400.43,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
