athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Chelsea Gubecka,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,31.0,6842.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madeline Claire Gough,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6843.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6844.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moesha Johnson,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6845.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6895.9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bettina Fábián,HUN,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6911.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6912.2,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6912.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6913.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6914.6,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafalda Rosa,POR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6915.9,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7018.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7019.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7021.5,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianca Crisp,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7023.5,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leah Crisp,GBR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7025.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jacqueline Davison-Mcgovern,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7029.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amber Chloe Keegan,GBR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7038.1,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7039.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7159.8,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofie Callo,ITA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7171.2,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7173.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Giannopoulou Nefeli,GRE,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7295.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orian Gablan,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7469.9,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Lavinia Truscott,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7499.6,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7576.4,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tal Ashkenazi,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,8029.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
