athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Arianna Bridi,ITA,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7445.44,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7445.78,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7446.69,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7446.93,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fang Qu,CHN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7452.51,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7464.06,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7484.03,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xu Chu,CHN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7497.16,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ci Chen,CHN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7513.11,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiake Sun,CHN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7784.72,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jingcen Hao,CHN,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,7882.27,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Li-Shan Chantal Liew,SGP,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,8149.08,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka Ching Leung,HKG,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,8282.59,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pimpun Choopong,THA,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,8288.34,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah Hang Fung Li,HKG,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,8493.82,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikita Lam Pac Tung,HKG,09/28/2019,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,19.0,8672.82,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
