athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Bettina Fábián,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3409.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3411.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3415.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3419.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3425.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3433.3,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3434.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofie Callo,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3435.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omer Shwartz,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3489.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orian Gablan,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3489.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3490.5,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3492.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3574.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ofek Adir,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3577.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noga Zilberberg,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3829.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emily Golos,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3833.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veronika Volikov,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3836.8,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamar Delmonte,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3842.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Goldenberg,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3843.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noga Baruch,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3903.4,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leia Arad,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3940.7,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ayala Chudy,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3941.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perla Hashma,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3946.8,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emili Seyevich,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,3950.3,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilar Maria Hasma,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4077.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noa Kalish,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4080.2,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lily Sagi,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4086.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Hodara,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4151.3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gali Benmoshe,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4288.8,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roni Chen Goldenberg,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4291.9,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shira Kedem,ISR,03/16/2023,LEN Cup,"Eilat, ISR",5.0,NW,Neutral,35.0,4292.1,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
