athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Oceane Cassignol,FRA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7325.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7327.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7327.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7328.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofie Callo,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7330.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7330.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7330.4,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Berton,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7330.5,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisia Tettamanzi,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7330.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Silvia Ciccarella,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7330.8,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iris Menechini,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7342.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7346.6,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Micheletti,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7410.9,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Renata Vigano,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7419.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7435.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Giordanino,ARG,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7479.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7569.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klara Kowalska,POL,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,7641.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Masetti,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,8180.1,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beatrice Liana,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,8242.7,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federica Sirchia,ITA,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,8322.4,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ella Carrol,IRL,05/13/2023,LEN Cup,"Piombino, ITA",10.0,NW,Neutral,68.0,8499.9,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
