athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Jeannette Spiwoks,GER,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,8801.35,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Seifert,GER,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,8921.84,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marlene Blanke,GER,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,8926.41,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elea Linka,GER,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,9297.35,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serena Stel,NED,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,9365.94,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madisyn Armstrong,AUS,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,9478.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana Taszhanova,KAZ,08/26/2022,LEN Cup,"Kiel, GER",10.0,NW,Neutral,8.0,9969.02,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
