athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Sharon Van Rouwendaal,NED,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7344.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7345.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7346.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7346.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7346.9,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7348.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7348.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceane Cassignol,FRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7350.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7351.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7352.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7353.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7354.1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareena Lee,AUS,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7354.3,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alice Dearing,GBR,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7354.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adeline Furst,FRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7378.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,03/17/2018,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,42.0,7382.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
