athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Aurelie Muller,FRA,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7085.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poliana Okimoto Cintra,BRA,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7099.8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7099.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keri-Anne Payne,GBR,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7100.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7100.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7102.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Risztov,HUN,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7102.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anastasiia Krapivina,RUS,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7102.8,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7103.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Maurer,GER,02/26/2016,FINA World Cup,"Abu Dhabi, UAE",10.0,NW,Neutral,49.0,7104.1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
