athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Nikolett Szilagyi,HUN,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7453.09,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7455.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anastasiia Krapivina,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7455.06,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina Grimaldi,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7461.04,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valeriia Ermakova,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7461.07,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariia Novikova,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7461.08,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7462.01,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daria Kulik,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7463.02,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Babkina,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7464.05,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofia Kolesnikova,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7465.02,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serena Stel,NED,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7471.05,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Olsson,SWE,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7475.05,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7476.07,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daria Volobueva,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7478.03,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisa Skorniakova,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7480.04,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7481.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekaterina Sorokina,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7481.02,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fraenzi Heinrich,GER,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7504.06,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yana Kurtseva,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7508.08,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polina Kharitonova,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7510.02,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evdokia Kritikou,GRE,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7583.05,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Veronika Nikulina,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7692.09,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekaterina Zotova,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,33.0,7798.02,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
