athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Rachele Bruni,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5856.28,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5857.23,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5857.73,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5857.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5858.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5862.84,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Weber,RSA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5863.11,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5867.48,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5868.38,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5874.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svenja Zihsler,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5874.04,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alice Dearing,GBR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5898.77,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5900.6,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justyna Burska,POL,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5901.56,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5901.57,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danielle Huskisson,GBR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5902.61,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alisia Tettamanzi,ITA,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5904.39,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nataly Caldas Calle,ECU,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5915.36,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onon Katalin Somenek,HUN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5915.39,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Bosslet,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5915.9,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Maurer,GER,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5970.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yumi Kida,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5977.4,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joanna Zachoszcz,POL,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5978.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,5985.72,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spela Perse,SLO,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6170.97,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vania Neves,POR,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6190.37,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cherelle Tahnee Oestringer,SUI,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6205.48,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalina Berraud,ARG,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6229.71,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Olsson,SWE,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6253.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanna Bakuniak,POL,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6309.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahina Nicole Valdivia Dannenberg,CHI,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6548.73,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jelena Jecanski,SRB,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6654.66,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jill Reich,SUI,06/24/2017,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,35.0,6693.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
