athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Jeannette Spiwoks,GER,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7025.08,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7028.03,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7033.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7033.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7033.03,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7034.06,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7037.05,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7039.09,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7041.03,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafalda Rosa,POR,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7041.08,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7054.09,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7056.08,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceane Cassignol,FRA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7090.06,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7248.01,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serena Stel,NED,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7252.07,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7270.06,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Martinez Guillen,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7288.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elea Linka,GER,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7297.03,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Vas,HUN,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7302.03,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paula Otero Fernandez,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7303.01,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Sanchez Lora,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7303.09,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paula Ruiz Bravo,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7313.04,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marie Kuntzmann,FRA,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7395.02,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Sterbova,CZE,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7444.01,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laura Rodriguez Santaularia,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7447.04,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alba Herrero Lazaro,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7461.02,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aroa Silva Fidalgo,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7469.05,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bettina Fábián,HUN,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7530.05,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Maria Hernandez Tome,ESP,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7713.07,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariana Mendes,POR,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7718.07,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Celine Weil,SUI,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7788.04,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emma Fredersdorf,SUI,09/25/2021,LEN Cup,"Barcelona, ESP",10.0,NW,Neutral,32.0,7895.01,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
