athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Eva Berglund,SWE,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,9656.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandra Bagley,AUS,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,9694.85,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trudee Hutchinson,AUS,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,9839.15,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pilar Geijo,ARG,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,10030.35,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Linsy Heister,NED,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,10047.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,10083.45,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monick Avelino Perez,BRA,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,10636.95,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sahema Mubarak,EGY,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,10671.65,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Magda Ayman Kamel Hussein Lotfi,EGY,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,11279.25,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amelia Fernandes,POR,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,11312.7,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniela Pinto,POR,05/26/2007,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,17.0,11422.45,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
