athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6072.01,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6072.01,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6078.01,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6079.01,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6079.01,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6080.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cecilia Biagioli,ARG,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6090.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yumi Kida,JPN,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6113.01,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6137.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Vilas,ESP,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6169.01,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6213.01,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Betina Lorscheitter,BRA,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6216.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romina Soledad Imwinkelried,ARG,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6217.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha Aguilar Ortega,MEX,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6219.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julia Arino,ARG,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6231.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martha Sandoval,MEX,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6269.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hitomi Okamura,JPN,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6465.01,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aide Lourdes Sandoval Ayala,MEX,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6479.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catia Iordan Agostinho,POR,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6486.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mahina Nicole Valdivia Dannenberg,CHI,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6492.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariana Mendes,POR,06/08/2019,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,21.0,6501.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
