athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Sharon Van Rouwendaal,NED,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7349.2,1.0,,629.5,1225.8,1611.9,1886.9,2477.7,2868.2,3136.2,3736.2,4120.0,4374.9,4964.6,5344.0,5601.7,6166.2,6544.3,6803.1,7349.2,,,,,,,,,,,,
Leonie Beck,GER,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7349.7,2.0,354.0,623.0,1224.5,1613.2,1884.9,2476.6,2866.4,3144.0,3735.8,4120.8,4376.1,4962.8,5341.7,,6169.3,6540.5,6797.1,7349.7,,,,,,,,,,,,
Ana Marcela Cunha,BRA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7350.7,3.0,355.9,621.9,1216.8,1608.7,1883.9,2468.8,2862.9,3132.3,3731.4,4113.1,4376.7,4956.0,5340.6,,6168.8,6541.7,6800.4,7350.7,,,,,,,,,,,,
Aurelie Muller,FRA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7356.1,4.0,360.3,626.4,1217.1,1614.2,1880.3,2471.9,2862.8,3132.7,3728.2,4112.1,4376.4,4952.1,5333.7,5595.0,6168.2,6542.9,6804.3,7356.1,,,,,,,,,,,,
Katie Grimes,USA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7357.2,5.0,374.3,640.2,1223.9,1623.7,1900.1,2476.1,2866.7,,3729.5,4110.4,4370.1,4953.0,5335.7,5596.6,6168.9,6545.7,6803.7,7357.2,,,,,,,,,,,,
Anna Olasz,HUN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7359.1,6.0,366.1,633.1,1217.5,1608.2,,2467.4,2860.5,3129.1,3734.4,4118.4,4379.5,4966.0,5345.2,5604.9,6173.4,,6805.1,7359.1,,,,,,,,,,,,
Angelica Andre,POR,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7359.3,7.0,360.0,628.0,1220.3,1615.0,1881.5,2471.3,2871.0,3139.4,3737.0,4126.0,4383.2,4964.6,5344.8,5603.0,6173.3,6551.4,6804.3,7359.3,,,,,,,,,,,,
Lea Boy,GER,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7360.5,8.0,352.5,620.9,1215.5,1610.5,1881.5,2473.1,2867.4,,3731.3,4114.8,4377.9,4959.5,5337.6,,6171.0,6548.9,6804.5,7360.5,,,,,,,,,,,,
Moesha Johnson,AUS,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7362.0,9.0,362.9,626.9,1218.4,1618.5,1888.6,2473.7,2866.9,3137.7,3733.5,4125.7,4382.8,4964.6,5349.0,5609.6,6170.8,6544.5,6810.2,7362.0,,,,,,,,,,,,
Maria De Valdes,ESP,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7362.8,10.0,361.6,627.6,1212.1,1613.3,1887.4,2472.2,2866.4,,3730.2,4122.2,4375.1,4962.3,5347.3,,6170.9,6548.7,6810.2,7362.8,,,,,,,,,,,,
Spela Perse,SLO,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7363.4,11.0,359.4,627.0,1218.5,1619.6,1892.8,2479.4,2869.7,3139.1,3731.5,4123.0,,4968.1,5351.7,,6175.4,,6810.7,7363.4,,,,,,,,,,,,
Mafalda Rosa,POR,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7368.3,12.0,354.1,622.0,1219.6,1619.2,1882.8,2476.0,2882.1,3140.4,3737.2,4118.7,4380.1,4962.2,5345.3,,6170.9,6550.3,6813.2,7368.3,,,,,,,,,,,,
Chelsea Gubecka,AUS,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7371.7,13.0,355.1,623.6,1216.9,1613.8,1883.0,2469.8,2863.9,3134.5,3732.0,4115.9,4377.1,4957.6,5342.9,5607.7,6172.5,,6809.6,7371.7,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7372.2,14.0,352.2,620.4,1216.9,1617.0,1882.0,2470.3,2863.9,3133.0,3732.3,4111.4,4377.1,4955.5,5340.5,5600.1,6171.1,6547.0,6804.6,7372.2,,,,,,,,,,,,
Mariah Denigan,USA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7374.1,15.0,367.3,634.3,1224.0,1622.6,1891.6,2478.1,2875.8,3143.3,3736.1,4124.0,,4963.2,5347.0,5612.1,6174.9,6551.5,6814.6,7374.1,,,,,,,,,,,,
Viviane Jungblut,BRA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7384.9,16.0,358.2,620.1,1220.2,1607.5,1882.7,2471.0,2864.2,,3733.3,4121.3,4374.0,4961.8,5344.1,,6174.8,,6813.2,7384.9,,,,,,,,,,,,
Vivien Balogh,HUN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7387.8,17.0,354.5,627.4,1223.2,1611.3,1892.8,2473.2,2869.3,3144.7,3733.9,4121.2,4382.9,4965.9,5349.0,5613.1,6177.0,6555.6,6813.3,7387.8,,,,,,,,,,,,
Rachele Bruni,ITA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7397.3,18.0,360.4,626.4,1219.4,1608.7,1880.9,2472.7,2861.6,3130.8,3734.4,4114.3,4372.2,4961.1,5341.6,5599.1,6175.9,6555.6,6812.9,7397.3,,,,,,,,,,,,
Eva Fabian,ISR,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7400.2,19.0,348.5,621.7,1214.7,1612.2,1885.7,2477.5,2872.1,3134.0,3737.4,4119.9,4380.2,4966.9,5349.1,5601.7,6177.4,6556.8,6815.7,7400.2,,,,,,,,,,,,
Jiake Sun,CHN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7523.6,20.0,,630.2,1222.7,1618.4,1886.9,2474.7,2883.4,3144.0,3734.1,4125.2,4386.2,4968.4,5352.9,5612.4,6183.3,6602.4,6889.8,7523.6,,,,,,,,,,,,
Airi Ebina,JPN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7551.7,21.0,,623.8,1219.5,1613.1,1885.1,2472.8,2869.0,3141.6,3736.1,4137.4,4400.6,4971.2,5368.6,5640.4,6237.3,6651.9,6937.4,7551.7,,,,,,,,,,,,
Amica De Jager,RSA,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7560.2,22.0,368.8,632.5,1225.4,,1903.1,2484.1,2877.2,3142.1,3736.0,4132.4,4391.3,4972.8,5355.9,5626.7,6246.8,6662.5,6948.5,7560.2,,,,,,,,,,,,
Candela Giordanino,ARG,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7562.6,23.0,361.5,629.7,1225.9,1617.4,,2482.7,2877.3,3146.0,3736.7,4128.4,4388.6,4968.8,5365.8,5642.2,6248.4,6661.0,6950.1,7562.6,,,,,,,,,,,,
Xin Xin,CHN,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7608.0,24.0,352.7,635.1,1219.1,1619.7,1893.9,2482.2,2873.2,3142.6,3743.1,4145.1,4407.4,4969.2,5352.1,5611.4,6183.7,6616.2,6926.3,7608.0,,,,,,,,,,,,
Angela Martinez Guillen,ESP,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7610.9,25.0,353.0,618.9,,1612.8,1893.6,2490.3,2881.6,3146.7,3745.4,4143.7,4416.2,5025.8,5431.7,5703.1,6322.9,6729.3,7009.0,7610.9,,,,,,,,,,,,
Krystyna Panchishko,UKR,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7612.8,26.0,363.2,632.4,1224.8,1621.6,1894.9,2487.9,2875.3,3144.3,3738.0,4137.7,4412.3,5010.0,5422.1,,6321.5,6732.7,7014.9,7612.8,,,,,,,,,,,,
Lenka Sterbova,CZE,06/29/2022,FINA World Championships,"Budapest, HUN",10.0,NW,Neutral,61.0,7614.0,27.0,360.7,626.9,1221.6,1630.3,1892.4,2478.6,2868.3,3145.1,3737.8,4141.5,4408.8,5000.9,5415.0,,6317.3,6725.7,7011.0,7614.0,,,,,,,,,,,,
