athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Arianna Bridi,ITA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7332.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7332.7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7334.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7334.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7334.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7336.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haley Anderson,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7336.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7336.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7337.2,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7338.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adeline Furst,FRA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7338.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7340.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7343.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7383.3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erica Sullivan,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7390.2,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esmee Vermeulen,NED,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7394.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paula Ruiz Bravo,ESP,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7394.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isabella Rongione,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7396.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria De Valdes,ESP,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7396.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7399.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Valeriia Ermakova,RUS,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7400.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jazmin Carlin,GBR,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7402.1,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7404.7,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7406.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sofia Kolesnikova,RUS,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7408.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oceane Cassignol,FRA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7442.7,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muran Tian,CHN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7476.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chase Travis,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7478.5,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minami Niikura,JPN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7479.9,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7481.3,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julia Arino,ARG,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7503.6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7511.2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katy Campbell,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7519.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarah Bosslet,GER,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7557.1,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stephanie Horner,CAN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7594.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Becca Mann,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7599.3,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7621.5,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maggie Wallace,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7669.4,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Breanne Emma Joan Siwicki,CAN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7788.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marit Anderson,CAN,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7794.3,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cathryn Salladin,USA,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,7804.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cho Ying Wong,HKG,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,8113.7,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellen Olsson,SWE,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,8114.6,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nina Rakhimova,KAZ,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,8619.9,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac Tung Nikita Lam,HKG,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,8620.8,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cho Yiu Kwok,HKG,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,8635.2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikitha Setru Venugopal,IND,10/20/2017,FINA World Cup,"Hong Kong, CHN",10.0,NW,Neutral,49.0,8667.7,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
