athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ashley Twichell,USA,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3547.0,1.0,793.1,1125.4,1840.3,2577.8,2900.5,3547.0,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3550.5,2.0,792.2,1117.5,1838.9,2575.7,2900.9,3550.5,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3551.4,3.0,798.5,,1848.7,2576.1,2906.1,3551.4,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3551.5,4.0,795.3,1129.1,1841.8,2573.1,,3551.5,,,,,,,,,,,,,,,,,,,,,,,,
Haley Anderson,USA,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3566.2,5.0,791.8,1127.7,1843.7,2583.0,2911.3,3566.2,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3566.4,6.0,794.9,1129.5,1844.9,2575.8,2906.1,3566.4,,,,,,,,,,,,,,,,,,,,,,,,
Michelle Weber,RSA,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3567.5,7.0,790.8,1137.3,1854.9,2578.2,2910.8,3567.5,,,,,,,,,,,,,,,,,,,,,,,,
Kiah Melverton,AUS,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3567.5,7.0,795.0,1134.8,1846.8,2580.1,2910.9,3567.5,,,,,,,,,,,,,,,,,,,,,,,,
Kalliopi Araouzou,GRE,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3568.0,9.0,798.6,1135.0,1852.7,2582.3,2913.6,3568.0,,,,,,,,,,,,,,,,,,,,,,,,
Kareena Lee,AUS,07/19/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,58.0,3568.9,10.0,795.7,,1849.9,2583.7,2913.1,3568.9,,,,,,,,,,,,,,,,,,,,,,,,
