athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19455.0,1.0,481.8,1262.5,1934.9,2469.6,3249.6,3894.8,4405.9,5180.4,5831.7,6352.6,7130.0,7788.9,8309.4,9081.2,9724.0,10249.7,11024.0,11689.5,12223.7,,13670.0,14200.6,14934.5,15607.6,16142.2,16926.8,17569.5,18098.4,18840.7,19455.0
Lea Boy,GER,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19455.2,2.0,484.6,1261.1,1934.2,2467.6,3246.8,3894.8,4411.5,5182.3,5832.0,6358.6,7134.9,7791.9,8311.1,9083.3,9728.2,10251.1,11026.4,11690.8,12225.7,13011.2,13672.5,14205.8,14935.4,15615.5,16143.6,16922.1,17578.8,18095.7,18840.3,19455.2
Sharon Van Rouwendaal,NED,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19455.3,3.0,496.2,1268.7,1946.1,2476.3,3262.9,3907.0,4421.2,5188.6,5839.7,6372.0,7139.7,7787.8,8314.0,9083.9,9727.7,10256.3,11028.1,11690.2,12223.6,13017.0,13678.7,14206.3,14936.7,15613.6,16145.0,,17571.2,18096.7,18842.2,19455.3
Barbara Pozzobon,ITA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19456.3,4.0,488.2,1263.9,1940.5,2473.7,3251.6,3897.8,4413.3,5184.1,5831.8,6360.3,7137.6,7786.4,8312.3,9085.7,9727.3,10252.7,11026.8,11689.4,12223.0,13011.9,13673.4,14201.3,14938.5,15613.5,16139.1,16927.8,17567.6,18099.4,18840.1,19456.3
Caroline Laure Jouisse,FRA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19532.1,5.0,483.3,1258.8,1939.2,2475.2,3255.3,3900.3,4416.5,5189.8,5841.8,6375.3,7144.4,7793.2,8317.7,9091.8,9733.9,10258.3,11032.3,11692.9,12228.9,13015.2,13674.2,14206.9,14942.9,15612.4,16148.3,,17585.4,18109.1,18874.6,19532.1
Elea Linka,GER,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19536.7,6.0,478.5,1255.1,1931.9,2464.1,3242.0,3886.6,4402.5,5177.7,5829.2,6352.2,7143.8,7786.9,8304.7,9080.6,9722.2,10246.1,11022.0,11687.2,12220.0,13005.8,13672.1,14203.0,14943.8,15614.8,16149.9,16926.5,17577.8,18100.8,18866.5,19536.7
Anna Auld,USA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19585.6,7.0,494.9,1267.6,1944.7,2477.5,3259.0,3903.0,4419.9,5193.3,5839.7,6365.3,7146.8,7793.6,8318.8,9093.9,9732.0,10262.2,11033.8,11697.0,12231.8,,13680.0,14208.7,14945.7,15611.3,16152.4,,17587.4,18121.9,18922.1,19585.6
Reka Rohacs,HUN,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19588.6,8.0,487.1,1265.5,1943.0,2476.5,3255.0,3901.2,4412.0,5183.5,5837.5,6367.7,7141.5,7795.9,8321.1,9095.8,9736.0,10260.0,11031.6,11694.8,12228.9,13024.0,13680.3,14211.1,14956.0,15616.3,16150.9,16931.7,17586.3,18116.7,18921.1,19588.6
Hanano Kato,JPN,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19590.9,9.0,478.7,1255.4,1933.7,2463.5,3244.6,3888.1,4415.4,5190.6,5838.3,6367.1,7148.1,7789.9,8321.1,9096.7,9733.6,10260.3,11035.1,11696.6,12230.6,13024.0,13681.5,14211.5,14965.5,15626.8,16154.9,16937.2,17594.6,18123.1,18918.5,19590.9
Kensey Mcmahon,USA,06/30/2022,FINA World Championships,"Budapest, HUN",25.0,NW,Neutral,15.0,19819.1,10.0,497.4,1271.7,1946.8,2480.5,3264.4,3906.0,4417.3,5189.5,5835.3,6364.9,7141.7,7787.4,8315.3,9089.6,9729.5,10260.6,11031.3,11693.3,12231.1,13016.4,13677.6,14211.9,14953.6,15617.5,16155.1,16934.5,17601.9,18181.8,19077.9,19819.1
