athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7769.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7772.3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7772.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7772.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7772.5,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7772.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7773.1,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katie Grimes,USA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7775.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7792.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariah Denigan,USA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7846.3,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7847.3,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,7870.7,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Summer Smith,USA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8113.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8160.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kensey Mcmahon,USA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8162.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivien Balogh,HUN,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8266.2,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8357.6,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julie Pleskotova,CZE,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8368.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooke Travis,USA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8376.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cibelle Jungblut,BRA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8380.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Auld,USA,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8540.3,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariana Mendes,POR,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,8937.8,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lucie Hanquet,BEL,05/28/2022,FINA World Cup,"Setubal, POR",10.0,W,Neutral,27.0,9067.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
