athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Ana Marcela Cunha,BRA,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7553.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haley Anderson,USA,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7553.4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7554.7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7556.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareena Lee,AUS,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7557.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7565.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finnia Wunram,GER,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7567.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7568.6,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7575.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7576.4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7576.6,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melinda Novoszath,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7580.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xin Xin,CHN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7583.7,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Svenja Zihsler,GER,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7596.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7600.4,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Onon Katalin Somenek,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7602.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Gubecka,AUS,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7602.2,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yumi Kida,JPN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7622.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie Brazier,AUS,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7622.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7631.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7667.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7709.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikolett Szilagyi,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7714.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yukimi Moriyama,JPN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7714.5,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eden Girloanta,ISR,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7715.9,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adel Juhasz,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7716.1,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7741.7,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fang Qu,CHN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7797.9,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luca Vas,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7915.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justyna Burska,POL,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,7970.7,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greta Szilvasi,HUN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,8094.3,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xu Chu,CHN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,8162.2,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muran Tian,CHN,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,8252.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karolina Dubcakova,SVK,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,8700.3,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hannah Blackwood,NZL,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,8700.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dana Khaled Abdelmoneim Akl,EGY,07/26/2018,FINA World Cup,"Roberval, CAN",10.0,NW,Neutral,42.0,8718.1,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
