athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Shelley Clark,AUS,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,29351.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erica Rose,USA,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,29986.26,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patricia Perreault,CAN,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,30938.57,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
María Celeste Puñet,ARG,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,31175.83,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esther Nunez Morera,ESP,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,32165.26,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianca Allard,CAN,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,33612.73,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joannieguillemette Simard,CAN,08/04/2007,FINA Grand Prix,"Lac Memphremagog, CAN",34.0,NW,Neutral,7.0,35109.56,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
