athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Arianna Bridi,ITA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7293.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7294.1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7301.1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7301.7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7304.4,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kareena Lee,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7315.7,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7317.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chelsea Gubecka,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7317.1,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7317.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mackenzie Brazier,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7317.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chloe Gubecka,AUS,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7318.4,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esmee Vermeulen,NED,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7319.9,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fuwei Dong,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7320.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7320.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yawen Hou,CHN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7323.7,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,05/12/2019,FINA World Cup,"Seychelles, SEY",10.0,NW,Neutral,34.0,7324.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
