athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Caroline Laure Jouisse,FRA,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7272.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arianna Bridi,ITA,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7273.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7273.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bettina Fábián,HUN,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7273.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7273.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7275.2,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7275.3,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7300.3,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7305.3,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Giulia Gabbrielleschi,ITA,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7306.4,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lara Grangeon De Villele,FRA,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7307.7,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Julie Pleskotova,CZE,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7308.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leah Crisp,GBR,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7311.2,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7311.4,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airi Ebina,JPN,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7358.8,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alena Benesova,CZE,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7372.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7427.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jess Mouatt,AUS,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7466.3,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanano Kato,JPN,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7486.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mafalda Rosa,POR,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7530.3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amber Chloe Keegan,GBR,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7572.1,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Wen Teng,TPE,05/27/2023,FINA World Cup,"Setubal, POR",10.0,NW,Neutral,26.0,7722.2,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
