athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Chelsea Gubecka,AUS,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6979.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Marcela Cunha,BRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6983.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leonie Beck,GER,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6985.3,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aurelie Muller,FRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6985.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sharon Van Rouwendaal,NED,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6988.2,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mira Szimcsak,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6989.5,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angelica Andre,POR,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6990.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariah Denigan,USA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6991.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ginevra Taddeucci,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6991.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeannette Spiwoks,GER,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6992.2,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6993.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bettina Fábián,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6993.4,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viviane Jungblut,BRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6993.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reka Rohacs,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6994.8,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vivien Balogh,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6995.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lea Boy,GER,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6995.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caroline Laure Jouisse,FRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6995.7,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Angela Martinez Guillen,ESP,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6997.6,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eva Fabian,ISR,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,6998.7,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rachele Bruni,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7001.3,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7003.5,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moesha Johnson,AUS,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7004.6,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martina De Memme,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7008.2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lisa Pou,FRA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7011.3,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7014.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bianca Crisp,AUS,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7017.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Auld,USA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7041.8,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elea Linka,GER,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7046.2,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barbara Pozzobon,ITA,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7046.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Giordanino,ARG,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7053.1,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finella Gibbs-Beal,AUS,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7063.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Wen Teng,TPE,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7099.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lia Csulak,HUN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7136.8,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Candela Sanchez Lora,ESP,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7136.9,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac Tung Nikita Lam,HKG,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7139.2,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Airi Ebina,JPN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7139.3,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hanano Kato,JPN,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7150.4,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madisyn Armstrong,AUS,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7154.5,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matea Sumajstorcic,CRO,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7415.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jimena Perez Blanco,ESP,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7438.1,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Orian Gablan,ISR,11/12/2022,FINA World Cup,"Eilat, ISR",10.0,NW,Neutral,42.0,7509.5,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
