name,pagerank,rank
Kristof Rasovszky,0.059251530047238786,1
Gregorio Paltrinieri,0.059121697214557255,2
Marc-Antoine Olivier,0.0589526634485874,3
Florian Wellbrock,0.05576579908002748,4
Domenico Acerenza,0.025584903935927324,5
Mario Sanzullo,0.02144888458125352,6
Axel Reymond,0.02028901113079414,7
Ferry Weertman,0.019764539758468223,8
Rob Muffels,0.01949435046822799,9
Hector Thomas Cheal Pardoe,0.01929927173261575,10
Athanasios Kynigakis,0.017980224687181204,11
Kirill Abrosimov,0.01609245813989216,12
Dario Verani,0.015930431865637272,13
Andrea Manzi,0.01492600655871346,14
Matan Roditi,0.013631102716280907,15
Matteo Furlan,0.013570206801621312,16
Marcello Guidi,0.013463580840274955,17
Niklas Frach,0.013454472569476739,18
Marcel Schouten,0.012633714500116432,19
Logan Fontaine,0.012228533260080894,20
Fares Zitouni,0.012175607366507954,21
Alberto Martinez,0.011648590340562856,22
Daniel Szekelyi,0.010994065929173001,23
Jules Wallart,0.01033431527994446,24
Pasquale Sanzullo,0.009369790872416722,25
Oliver Klemet,0.00870222854775771,26
Tobias Patrick Robinson,0.008192892579540603,27
Tiago Campos,0.007875887478676773,28
Esteban Enderica Salgado,0.0076067601639338055,29
Kai Graeme Edwards,0.007568406110067418,30
Matej Kozubek,0.007014216616237208,31
Simone Ruffini,0.00694623703769375,32
Sacha Velly,0.00671036457570711,33
Logan Vanhuys,0.006547881401264527,34
David Farinango,0.006524077178311341,35
Jack Burnell,0.006369039385760398,36
Nicholas Sloman,0.006076605646472877,37
Bailey Armstrong,0.005914241121180867,38
Peter Galicz,0.005663852322078016,39
Hayden Paul Cotter,0.0054450203691475685,40
Jordan Wilimovsky,0.005102838533820806,41
Hau-Li Fan,0.005101165604205053,42
David Betlehem,0.005038775120877322,43
Guillem Pujol,0.004991255417921682,44
Evgenij Pop Acev,0.004922430845552917,45
Pepijn Smits,0.004757610082805248,46
Andreas Waschburger,0.004718143423020098,47
Taishin Minamide,0.004691578192342756,48
David Huszti,0.004545205728816686,49
Michael Mcglynn,0.004237725473706691,50
Franco Ivo Cassini,0.003946838848756864,51
Elliot Sodemann,0.003926462519378867,52
Alessio Occhipinti,0.0035411595635454897,53
Jan Hercog,0.003415026869756443,54
Clement Batte,0.00334520347571248,55
Allan Do Carmo,0.003290019915021545,56
Vitaliy Khudyakov,0.003020108657161058,57
Krzysztof Pielowski,0.002895878512390468,58
Pol Gil,0.0028254746579257834,59
Francesco Ghettini,0.0027873917030582737,60
Yuval Safra,0.0027014319974152557,61
Daniel Delgadillo,0.002597497263622498,62
Vit Ingeduld,0.0025628124115043968,63
Rafael Gil,0.0025013274916809835,64
Evgenii Drattcev,0.0024701702326175657,65
Lars Bottelier,0.0022757605155489936,66
David Castro,0.002079756448180252,67
Brennan Gravley,0.0020627996019021862,68
Ous Mellouli,0.002061582329355949,69
Edoardo Stochino,0.00199682576978418,70
Diogo Villarinho,0.001980092298608293,71
David Aubry,0.001963049608072092,72
Leo Ouabdesselam,0.0018811729900066985,73
Takeshi Toyoda,0.0018795947622290581,74
Soren Dellef Meissner,0.0018397220166970316,75
Alexis Vandevelde,0.0017581099935634033,76
Soeren Meissner,0.0017575294989615653,77
Sebastien Dureux,0.0016632294927924412,78
Ido Gal,0.0016140542428692952,79
Igor Chervynskiy,0.001598305278483876,80
Raul Santiago Betancor,0.001575862599475531,81
Federico Salghetti-Drioli,0.0015651889661712805,82
Matias Diaz Hernandez,0.001564920746731953,83
Denis Adeev,0.0015151101396131677,84
Nicholas Rollo,0.0015056385572092448,85
Kirill Belyaev,0.0014940978835576754,86
Fernando Ponte,0.0014934094180695983,87
Phillip Seidler,0.0014837901152031864,88
Christian Keber,0.0014691389860129825,89
Guillermo Vittorio Bertola,0.00142715417243294,90
Aaron Elias Schmidt,0.0013991122447293827,91
Joaquin Moreno,0.001384291134784364,92
Damien Joly,0.0013763626899424158,93
Martin Straka,0.001350843013600543,94
Matthieu Magne,0.0013442877862360344,95
Diogo Cardoso,0.0013414163651948579,96
Mathieu Mathy Ben Rahou,0.0013385382101805694,97
David Brandl,0.001320530906284193,98
Ben Langner,0.0012779616327192479,99
Lev Cherepanov,0.0012699120853858466,100
Eric Hedlin,0.0012633362490126047,101
Enzo Roldan Munoz,0.0012410913736749301,102
Jean-Baptiste Clusman,0.0012376745111724494,103
Jon Thomas Mckay,0.001162922024865544,104
Andrea Bianchi,0.0011593757833006978,105
William Yan Thorley,0.0011591370079860083,106
Ruwen Straub,0.0011578032294057717,107
Ruslan Sadykov,0.0011497338761495724,108
Riku Kuwazoe,0.0011105652058898084,109
Taylor Abbott,0.0010905942639231542,110
Ferran Julia Tous,0.0010719253667786635,111
Nicolas Masse-Savard,0.0010709186788923847,112
Zalan Sarkany,0.0010684218802809895,113
Clement Kukla,0.0010646650701600664,114
Artem Mamushkin,0.0010618664438322445,115
Vincent Crooijmans,0.0010601597684382433,116
Jiabao An,0.001038666925453292,117
Alexandre Verplaetse,0.0010217614214030567,118
Damian Blaum,0.001010683434411827,119
Matheus Emerim Evangelista,0.0010062989453894257,120
Tamas Farkas,0.0009747020239857197,121
Shahar Resman,0.0009698449897130128,122
Hugo Saillard,0.0009635409802283411,123
Christian Schreiber,0.000962974200795117,124
Enzo Kihara,0.000958191370259185,125
Mark Papp,0.00095810995243663,126
Planella Roger Coma,0.0009531434764972425,127
Alexandre Finco,0.0009500423318610908,128
Michael Brinegar,0.0009395220657139674,129
Sander Crooijmans,0.0009322063797708015,130
Linus Schwedler,0.0009302919467700523,131
Anton Evsikov,0.0009292739797154288,132
Jack Wilson,0.0009263911024482501,133
Raben Severin Dommann,0.0009215444723543217,134
Bogdan Petre,0.0009198936947877009,135
Ziyang Zhang,0.0009082114092797229,136
Gaspar Andrade Budino,0.0009079326749747332,137
Zhongyi Qiao,0.0008978750493941823,138
Christian Reichert,0.0008957086804502799,139
Asterios Daldogiannis,0.000868087289239976,140
David Heron,0.0008614722099171115,141
Naim Mokhfi,0.0008585559770252016,142
Angel De Oña Ramirez,0.0008581570673417637,143
Danie Marais,0.0008355373932717714,144
Mark Kovacsics,0.0008352603263180288,145
Federico Vanelli,0.000834013644511282,146
Tomas Peciar,0.0008337112280557024,147
Idan Mordel,0.0008333231496610641,148
Reilly Kennedy,0.000822748281877774,149
Vladislav Utrobin,0.0008143381896727156,150
Adam Pinter,0.0008061302083607262,151
Gergely Gyurta,0.0008034322398953132,152
Victor Colonese,0.0007962406354912758,153
Chad Ho,0.0007948519922329736,154
Diego Vera,0.000774876504089458,155
Brendan Casey,0.0007588647046724663,156
Victor Hugo Ribeiro Colonese,0.0007514692360241887,157
Nathan Hughes,0.0007485804713669819,158
Malek Louissi,0.0007380592783863755,159
Andrea Filadelli,0.0007195800056807009,160
Samuel Matte,0.0007098677804353326,161
Zoltán Márk Tabi,0.0007073137072073096,162
Maxence Dessoit,0.0007017121732206359,163
Georgios Arniakos,0.0006969769819911811,164
Aleksandr Astapov,0.0006771243289499824,165
Taiki Nonaka,0.000675341279963526,166
Johndry Segovia,0.0006621086915520359,167
Alejandro Puebla Martinez,0.0006592720073623859,168
Eric Villaregut De Mingo,0.0006464365771754672,169
Fabio Dalu,0.0006461681254718414,170
David Sebesta,0.00063829236523318,171
Aubin Coccordano,0.0006363669161854339,172
Aleksandr Stepanov,0.0006319272039995179,173
Yohsuke Miyamoto,0.0006310478954090586,174
Aquiles Balaudo,0.00062385865193517,175
Christopher Jedel,0.0006232683891351065,176
David Farinango Berru,0.0006197681165621878,177
Vojislav Sterba,0.0006125371607542238,178
Aleksandar Ilievski,0.0005960097975245505,179
Zoltán Drigan,0.0005948384599965355,180
Yonatan Ahdut,0.0005899327467317881,181
Ziv Cohen,0.0005863962654884926,182
Marwan Elamrawy,0.0005863058326141396,183
Fernando Betanzos,0.0005814589948931015,184
Cheng-Chi Cho,0.0005736022337435058,185
Marin Debril,0.0005688438856828273,186
Ilia Okorokov,0.0005653324929480629,187
Junbohang Zhao,0.0005562402685122879,188
Dmitri Titov,0.0005556439862623695,189
Hao Han Wang,0.0005534444913695431,190
Raben Dommann,0.0005449507922573216,191
Krzysztof Chmielewski,0.0005422264150758949,192
Arturo Perez Vertti Ferrer,0.0005417161362517781,193
Marcus Herwig,0.0005402191596520081,194
Ruoyu Wang,0.0005397743727765226,195
Jon Mckay,0.00053874795624108,196
Yunze Wang,0.0005290769356315855,197
Roman Kozhevnikov,0.0005244700216165246,198
Carlos Garach Benito,0.0005237308910789896,199
Jules Remy,0.0005210282094531957,200
Alexander Studzinski,0.0005200546593591421,201
Julien Zinsmeister,0.0005190620600790136,202
Henre Louw,0.0005185820821418792,203
Tanakrit Kittiya,0.0005172782195383229,204
David Pouliot,0.0005169587972617701,205
Dany Pedro Caille,0.0005127379489814813,206
Arshak Hambardzumyan,0.0005071935697512978,207
Daniel Polishschuk,0.0005026203381517365,208
Mattias Glenesk,0.0005014427686285469,209
Chin Ting Keith Sin,0.0004980033649384085,210
Simone Ercoli,0.0004976334618589749,211
Yonatan Sharon Rosin,0.0004972888170058444,212
Milan Fabian,0.0004946095459732668,213
Bozhao Zhang,0.0004915489528376723,214
Leo Teule,0.0004909450979444378,215
Dimitrios Markos,0.0004899593390517942,216
Kristian Kron,0.0004895234974296724,217
Santiago Enderica,0.0004889322512481365,218
Emanuele Russo,0.0004883241180818612,219
Mathieu Sahuc,0.00048720629163474447,220
Kirill Dolgov,0.00048710510782779584,221
Polat Uzer Turnali,0.0004843308607988344,222
Ivan Fratic,0.00048286978306065053,223
Diego Vera Delgado,0.0004804120267705473,224
Hugo Savignac,0.0004770685045964785,225
Victor Johansson,0.00047492018734011975,226
Gordon John Mason,0.00046909946506391105,227
Bar Soloveychik,0.00046898507322184075,228
Chris Deegan,0.00046883654930629786,229
Baptiste Colmant,0.0004668412461027705,230
Edouard Lehoux,0.00046469533380404956,231
Shai Toledano,0.0004645714017823616,232
Shuyi Liu,0.00046354573516735293,233
Alexis Amory,0.00045957782901274243,234
Mathieu Mattelaer,0.000456413815857896,235
Jose Paula Carvalho,0.00045516900143589367,236
Batuhan Ecrin Pinar,0.00045227060387011304,237
Paul Lesprit,0.0004517496509981034,238
Diogo Nunes,0.000451057792014864,239
Baptiste Decamps,0.0004496433990686827,240
Levente Selmeci,0.0004463562810375685,241
Edouard Belanger,0.0004451174899371747,242
Aleksander Lyubavskiy,0.0004447587537291148,243
Pablo Le Corre,0.0004413178805227172,244
Amadou Ndiaye,0.0004411274180227741,245
Xavier Desharnais,0.0004410564641557401,246
T C Smith,0.0004410030852920435,247
Jean-Baptiste Antonetti,0.0004406536617927643,248
Alexandre Lages Brion,0.0004395134050366398,249
Stephanus J.L. Roodt,0.00043772847900091697,250
Theodore Smith,0.00043538221741258175,251
Santiago Arteta,0.0004352900569637295,252
Giuseppe Ilario,0.00043067807488545253,253
Kai-Wen Tseng,0.00043047011710513577,254
Simon Bachmann,0.00042871204179728496,255
Fedor Matveev,0.0004254919914767439,256
Seppe Marichal,0.0004254015319651511,257
Alexandre Mouilley,0.00042520757068427976,258
Joris Bouchaut,0.0004249656608643461,259
Lupeng Liu,0.00042377096506322905,260
Escriba Pol Yagües,0.00042159550902819365,261
Roger Coma,0.00042126289779845433,262
Wilder Carreno,0.00042085563504699235,263
Corentin Gouezec,0.00041829055324715754,264
Dimitrios Negris,0.00041617502874181743,265
Dylan Gravley,0.00041344042278225137,266
Levy Orr Horev,0.00041250564938762583,267
Kyllian Lemarchand,0.00041144792477011076,268
Eliott Prybil,0.00041113213621449154,269
Mats Baradat,0.00041085055218706076,270
Roman Sulev,0.0004098943308772328,271
Szilard Galyassy,0.00040970711487891886,272
Tzu-Cheng Liao,0.0004077394131110884,273
Rodrigo Caballero,0.0004076043292659565,274
Mingyu Lu,0.0004067754587331141,275
Martinez Marcos Godoy,0.0004064450696481881,276
Bruce Hanson Almeida,0.00040638995758187165,277
Max Brandenstein,0.0004053635442188074,278
Allan Lopes Mamedio,0.0004039920297274928,279
