name,pagerank,rank
Marc-Antoine Olivier,0.060067844695913114,1
Florian Wellbrock,0.05914715324290133,2
Rob Muffels,0.058462765674493905,3
Kristof Rasovszky,0.04947930313894429,4
Gregorio Paltrinieri,0.030636073259549496,5
Ferry Weertman,0.02872932073839959,6
Jack Burnell,0.02161773806908975,7
Mario Sanzullo,0.01675436249938324,8
Simone Ruffini,0.015928527244947175,9
Matteo Furlan,0.014987379426971443,10
Andreas Waschburger,0.014722671266214444,11
Jordan Wilimovsky,0.014698902573646092,12
Kirill Abrosimov,0.013490223466446108,13
David Aubry,0.012904897244954076,14
Axel Reymond,0.012581580657091258,15
Alberto Martinez,0.012429985414671343,16
Nicholas Sloman,0.011059904580322709,17
Logan Fontaine,0.01105973254503163,18
Kai Graeme Edwards,0.010742811351424322,19
Fares Zitouni,0.00957368237490992,20
Marcel Schouten,0.00950035852562159,21
Tobias Patrick Robinson,0.009494661563222546,22
Soren Dellef Meissner,0.009196876856457108,23
Matej Kozubek,0.008823994872783278,24
Hayden Paul Cotter,0.008552520020108683,25
Bailey Armstrong,0.00851594475200733,26
Esteban Enderica Salgado,0.008376935535057925,27
Allan Do Carmo,0.007731046988828997,28
Marcello Guidi,0.007502466296923973,29
Pepijn Smits,0.007413580665959313,30
Daniel Szekelyi,0.00722906000376648,31
Logan Vanhuys,0.007154208418714161,32
Andrea Manzi,0.00708465609962625,33
Matan Roditi,0.007047814213345463,34
Athanasios Kynigakis,0.006994896858026264,35
Niklas Frach,0.00681454133816562,36
Christian Reichert,0.006610803632007864,37
Guillem Pujol,0.006057022426043011,38
Yuval Safra,0.005944170854873604,39
Dario Verani,0.005906218011595164,40
Krzysztof Pielowski,0.005623901415246621,41
Fernando Ponte,0.005146601108768411,42
Hector Thomas Cheal Pardoe,0.005062187115962808,43
Diogo Villarinho,0.004917011050010554,44
Hau-Li Fan,0.004664354899958232,45
Brendan Casey,0.004374685365132965,46
Vitaliy Khudyakov,0.004309826913257839,47
Clement Batte,0.004167292023453727,48
Raul Santiago Betancor,0.004077749929497084,49
Pasquale Sanzullo,0.0038868328530581157,50
Rafael Gil,0.0037620381480812765,51
Pol Gil,0.0036712905321483256,52
Peter Galicz,0.003566507523991557,53
Evgenii Drattcev,0.00347627746261198,54
Tiago Campos,0.0033283852862985457,55
Evgenij Pop Acev,0.0031954085096329407,56
Jiabao An,0.003135824273613141,57
Elliot Sodemann,0.0030769315510867463,58
Kirill Belyaev,0.002910276904341408,59
David Farinango,0.0028178975032394278,60
Alessio Occhipinti,0.0028145656887922097,61
Mark Papp,0.0026532656028833896,62
Vit Ingeduld,0.0026341769793322652,63
David Heron,0.0026206793242064094,64
Simon Huitenga,0.00260485597000895,65
Shahar Resman,0.0025637126313463403,66
Alexandre Finco,0.0025062349013950345,67
David Brandl,0.0024964472681136616,68
Yasunari Hirai,0.0024414410861942114,69
Taishin Minamide,0.002351792978010597,70
Damien Joly,0.0023506723166592646,71
David Castro,0.0023487774268380526,72
Eric Hedlin,0.0023216971694904366,73
David Huszti,0.0022264588385190755,74
Federico Vanelli,0.002223200214452089,75
Alexis Vandevelde,0.0021687477641709756,76
Franco Ivo Cassini,0.0021573077439922847,77
Francesco Ghettini,0.0021371255832125626,78
Andrea Bianchi,0.0021256955796449596,79
Chad Ho,0.0020723831577246898,80
Igor Chervynskiy,0.002048184060205696,81
Jean-Baptiste Clusman,0.0019833543319897353,82
Nicholas Rollo,0.0019140897475827417,83
Takeshi Toyoda,0.001861469813643437,84
Jon Thomas Mckay,0.0018426083560683904,85
Marcus Herwig,0.001827167467548446,86
Zhongyi Qiao,0.0018212231193659935,87
Victor Colonese,0.0017866776656282057,88
Joaquin Moreno,0.0017769755665182378,89
Jules Wallart,0.001734356514118089,90
Danie Marais,0.00169766431212934,91
Soeren Meissner,0.0016672588713996244,92
Brennan Gravley,0.0016560105655292852,93
Nicolas Masse-Savard,0.0016437080208753833,94
Denis Adeev,0.001636796928978117,95
Michael Brinegar,0.001627646197391619,96
Clement Kukla,0.0016193175444651898,97
Anton Evsikov,0.001560548920111103,98
Gaspar Andrade Budino,0.001502523806623406,99
Yohsuke Miyamoto,0.0014751620227205753,100
Taylor Abbott,0.0014222276013840908,101
Domenico Acerenza,0.0013907660063368944,102
Christian Keber,0.0013760710046065243,103
Artem Mamushkin,0.001364523570742192,104
Taiki Nonaka,0.0013639920509315438,105
Lars Bottelier,0.0013051592980442566,106
Enzo Roldan Munoz,0.0012981691955472642,107
Zoltán Drigan,0.001297891915470519,108
Riku Kuwazoe,0.0012749342936372084,109
Alexander Studzinski,0.0012740072916272611,110
Shai Toledano,0.0012600910214079749,111
Edoardo Stochino,0.001258567168595012,112
Tamas Farkas,0.0012542241272759072,113
Victor Johansson,0.0012457694343880716,114
Guillermo Vittorio Bertola,0.001238803883545332,115
Federico Salghetti-Drioli,0.0012319280942728603,116
Aubin Coccordano,0.0012175596176659744,117
David Betlehem,0.001208589775234849,118
Hugo Saillard,0.0012028507436153413,119
Gergely Gyurta,0.0011860453903997656,120
Ferran Julia Tous,0.0011734990732437476,121
Oliver Signorini,0.001158119864880032,122
Jan Hercog,0.0011559443379769413,123
Asterios Daldogiannis,0.0011461052654163344,124
Ido Gal,0.0011382084423544807,125
Aleksandr Astapov,0.001130262956087533,126
Sebastien Dureux,0.0011187013779572837,127
Lev Cherepanov,0.0010903583499661746,128
Ventsislav Aydarski,0.0010761777641157947,129
Damian Blaum,0.0010594967051357847,130
Ivan Enderica Ochoa,0.0010559258297684771,131
Idan Mordel,0.0010387113589285122,132
Daniel Delgadillo,0.0010377338756007272,133
Raben Severin Dommann,0.0010351117596059131,134
Ruwen Straub,0.0010258593414798757,135
Nathan Hughes,0.0010160818689211048,136
Planella Roger Coma,0.0010103618190179715,137
Leo Ouabdesselam,0.0010075742933778001,138
Zoltán Márk Tabi,0.0009956621797002955,139
Naim Mokhfi,0.000985539272771108,140
Mathieu Mathy Ben Rahou,0.0009649766843585437,141
Ruoyu Wang,0.000953057677948716,142
Reilly Kennedy,0.0009490819715338863,143
Vladislav Utrobin,0.0009253258575328063,144
Romain Beraud,0.0009136031312620678,145
Enzo Kihara,0.0008971075267837558,146
Matheus Emerim Evangelista,0.0008959748476962941,147
Guillermo Bertola,0.000874935633629023,148
Aquiles Balaudo,0.0008700961892925529,149
Jack Wilson,0.0008674424643286586,150
Caleb Hughes,0.0008349250514177683,151
Gordon John Mason,0.0008335542086356807,152
Lachlan Colquhoun,0.0008159927123325282,153
Georgios Arniakos,0.0008050531628488672,154
Sacha Velly,0.0008048928521261788,155
Yosuke Aoki,0.000794151422384788,156
Ziyang Zhang,0.0007859964940071842,157
Simone Ercoli,0.0007847155339389776,158
Roman Kozhevnikov,0.0007838310300306841,159
Marwan Elamrawy,0.0007723955464727455,160
Victor Hugo Ribeiro Colonese,0.0007472119258398955,161
Xavier Desharnais,0.0007344972317053415,162
Maxence Dessoit,0.0007343989243294515,163
Phillip Seidler,0.0007306638094021253,164
Jack Brazier,0.0007104871645538826,165
Aleksandar Ilievski,0.0007027753460567459,166
Yunze Wang,0.0006951791042714693,167
William Yan Thorley,0.000686650913413288,168
Samuel Matte,0.0006855535250283751,169
Edouard Lehoux,0.0006854131606653575,170
Chris Deegan,0.0006782799436859032,171
Matias Diaz Hernandez,0.0006646716508963615,172
Bogdan Petre,0.0006610494985495098,173
Levente Selmeci,0.0006517965720084459,174
Arti Krasniqi,0.0006508031859161786,175
Baptiste Colmant,0.0006485350593533869,176
Christopher Jedel,0.0006472834465599756,177
Eric Villaregut De Mingo,0.0006428473077336462,178
Santiago Enderica,0.0006406704771667352,179
Samuel Pizzetti,0.0006371474863210757,180
Dimitrios Negris,0.0006281763469605858,181
David Farinango Berru,0.0006162419507354858,182
Jose Paula Carvalho,0.0006161578209802467,183
Fernando Betanzos,0.000596974784774221,184
Vojislav Sterba,0.0005921273599543326,185
Michael Mcglynn,0.0005919271744981571,186
Richard Weinberger,0.0005901125088640356,187
Alexandre Verplaetse,0.0005889195455449186,188
David Sebesta,0.0005873315179120149,189
Luiz Gustavo Foratto G. De Barros,0.0005845594654559748,190
Shuyi Liu,0.0005841367393131336,191
Arturo Perez Vertti Ferrer,0.0005841190407796792,192
Marin Debril,0.0005816122758048048,193
Diego Vera,0.0005796824226654587,194
Yonatan Sharon Rosin,0.0005779901112365204,195
Ilia Okorokov,0.0005732991681230387,196
Mathieu Mattelaer,0.0005732762693162021,197
Bozhao Zhang,0.0005642899246907404,198
Hao Han Wang,0.0005613302336959797,199
Cheng-Chi Cho,0.0005549261414473499,200
Ous Mellouli,0.0005544291811801149,201
Pablo Le Corre,0.0005463137306994173,202
Santiago Arteta,0.0005343031681171696,203
Theodore Smith,0.0005323603873320861,204
Junbohang Zhao,0.0005270456963688032,205
Joris Bouchaut,0.0005262882259814362,206
Jon Mckay,0.0005241771735697029,207
Raben Dommann,0.0005228908747130644,208
Milan Fabian,0.0005185524245540101,209
Martin Straka,0.0005144834844024664,210
Simon Lamar,0.0005088769640589082,211
Tomas Peciar,0.0005039695128562394,212
Julien Zinsmeister,0.0005035960185196261,213
Ruslan Sadykov,0.0004991104928097604,214
Kristian Kron,0.0004981419805550778,215
Sergey Bolshakov,0.0004965067240420922,216
Kirill Dolgov,0.0004919540697640595,217
Dany Pedro Caille,0.0004898874517958817,218
Yonatan Ahdut,0.0004889344463183481,219
Jules Remy,0.0004835571467772707,220
Dmitri Titov,0.0004835084106033362,221
Alexandre Lages Brion,0.0004831586141051732,222
Ziv Cohen,0.0004824772451671693,223
Sander Crooijmans,0.0004775136744906664,224
David Pouliot,0.00047671991052443527,225
Chin Ting Keith Sin,0.00047522323301706917,226
T C Smith,0.00047216100796877383,227
Lijun Zu,0.00046975210062308174,228
Diego Vera Delgado,0.0004674137136782987,229
Ivan Fratic,0.00046651195023274044,230
Bar Soloveychik,0.0004647500451967272,231
Mathieu Sahuc,0.00046350334298965587,232
Kaito Watanuki,0.0004611029502675499,233
Hugo Savignac,0.0004538587931158621,234
Leo Teule,0.00045086390121188834,235
Lupeng Liu,0.00043778283849873307,236
Solomon Wright,0.0004371487902975945,237
Angel De Oña Ramirez,0.00043603741605184306,238
Chip Peterson,0.00043540546916405714,239
Vincent Crooijmans,0.0004346427989251292,240
Wilder Carreno,0.00043425137200511354,241
Edouard Belanger,0.000433719660544687,242
Daniel Polishschuk,0.0004318579086799939,243
Alexis Amory,0.0004274247636184883,244
Timothy Shuttleworth,0.00041957843847667574,245
Diogo Nunes,0.000419500826788668,246
Martinez Marcos Godoy,0.0004194293457959249,247
Paul Lesprit,0.0004174657743001158,248
Roger Coma,0.0004136749754899582,249
Bertrand Venturi,0.00041298327103376126,250
Mattias Glenesk,0.0004119590815738946,251
Baptiste Decamps,0.0004099395226785771,252
Peter Mandrup Madsen,0.000408376485352011,253
Aflah Prawira,0.00040594461396667306,254
Jingwei Weng,0.0004030040140286271,255
Jean-Baptiste Antonetti,0.00039985973348684203,256
Noel Novoszath,0.0003990124953659785,257
Escriba Pol Yagües,0.0003982886674240261,258
Amadou Ndiaye,0.0003945180066218277,259
Seppe Marichal,0.0003936951281765125,260
Jeremias Munoz,0.00039187002413427894,261
Roger Rabassa Iglesias,0.0003907306438434102,262
Stephanus J.L. Roodt,0.0003907243228419377,263
Johndry Segovia,0.00038994556597742085,264
Thomas Jansen,0.0003885330254159474,265
Long Cheng,0.00038759027614919937,266
Corentin Gouezec,0.0003871141625944644,267
Batuhan Ecrin Pinar,0.00038573473146904467,268
