name,pagerank,rank
Gregorio Paltrinieri,0.0844081211841696,1
Marc-Antoine Olivier,0.07152939974704746,2
Florian Wellbrock,0.05603184135289816,3
Kristof Rasovszky,0.05269441076009795,4
Rob Muffels,0.03528096593439579,5
Ferry Weertman,0.024075346881108513,6
Mario Sanzullo,0.020455922463896825,7
Axel Reymond,0.017703430113710044,8
Kirill Abrosimov,0.017339113793549688,9
Fares Zitouni,0.017321666618176374,10
Hector Thomas Cheal Pardoe,0.014390418986769609,11
Alberto Martinez,0.01424821832646433,12
Logan Fontaine,0.013964768972207615,13
Marcello Guidi,0.012786683856519463,14
Matteo Furlan,0.012203365842003818,15
Jack Burnell,0.011926060428309142,16
Jordan Wilimovsky,0.011725169433990462,17
Daniel Szekelyi,0.011546513796003017,18
Dario Verani,0.011286401858564422,19
Simone Ruffini,0.010132063714027483,20
Athanasios Kynigakis,0.010092609361164209,21
Hayden Paul Cotter,0.00915711701094871,22
Jules Wallart,0.008918993158926724,23
Matej Kozubek,0.008903476273667249,24
Esteban Enderica Salgado,0.00889581219004097,25
Kai Graeme Edwards,0.007745277643346099,26
Logan Vanhuys,0.007483695225079254,27
Nicholas Sloman,0.007035127395125021,28
Andreas Waschburger,0.00702485785446806,29
Bailey Armstrong,0.006932321899093673,30
Niklas Frach,0.006844063241877926,31
Guillem Pujol,0.006165033514345397,32
Marcel Schouten,0.006122218444681818,33
Pepijn Smits,0.005975860782855237,34
Tobias Patrick Robinson,0.005377627244588169,35
Matan Roditi,0.0053081427315025236,36
David Farinango,0.0053067866533933,37
David Aubry,0.005303699771191056,38
David Huszti,0.0052512150056654855,39
Peter Galicz,0.005178645585915744,40
Tiago Campos,0.005141248810435691,41
Domenico Acerenza,0.005005402512735699,42
Andrea Manzi,0.00463681822388339,43
Krzysztof Pielowski,0.004615863847352392,44
Yuval Safra,0.004368177754052535,45
Franco Ivo Cassini,0.004244292688236888,46
Soren Dellef Meissner,0.0041676145226655515,47
Clement Batte,0.004159409189646335,48
Allan Do Carmo,0.003737657221925188,49
Evgenij Pop Acev,0.00367836120067648,50
Vitaliy Khudyakov,0.003558965343831935,51
Pol Gil,0.0034788577902394487,52
Alessio Occhipinti,0.003477106806941592,53
Hau-Li Fan,0.0034141633809863015,54
Rafael Gil,0.003413727993766142,55
Oliver Klemet,0.0030636100021895016,56
Pasquale Sanzullo,0.002895687928403223,57
Elliot Sodemann,0.002837482001550379,58
Francesco Ghettini,0.002837311301058848,59
Evgenii Drattcev,0.0027951440169634713,60
