name,pagerank,rank
Kristof Rasovszky,0.06110145429756909,1
Gregorio Paltrinieri,0.06072766693184344,2
Marc-Antoine Olivier,0.05996498303683776,3
Florian Wellbrock,0.05717331951158677,4
Domenico Acerenza,0.02706450793281823,5
Mario Sanzullo,0.021725678232288867,6
Axel Reymond,0.020585589582107364,7
Ferry Weertman,0.019653322090447026,8
Hector Thomas Cheal Pardoe,0.019620940218201714,9
Rob Muffels,0.018358124327866925,10
Athanasios Kynigakis,0.018079651347621455,11
Dario Verani,0.016320235171382324,12
Kirill Abrosimov,0.016179164724585523,13
Andrea Manzi,0.015287391804474413,14
Matan Roditi,0.013872616603785196,15
Niklas Frach,0.013592812985318463,16
Matteo Furlan,0.01346896517043063,17
Marcello Guidi,0.013359327099256274,18
Marcel Schouten,0.012727484926498807,19
Logan Fontaine,0.012308947632905359,20
Fares Zitouni,0.011701481590683632,21
Alberto Martinez,0.011450770970482223,22
Daniel Szekelyi,0.010890240605825968,23
Jules Wallart,0.010569919039853078,24
Pasquale Sanzullo,0.009548779722323004,25
Oliver Klemet,0.008944006236320079,26
Tobias Patrick Robinson,0.008292709762193887,27
Tiago Campos,0.007869330838372745,28
Esteban Enderica Salgado,0.007558992847932691,29
Kai Graeme Edwards,0.007459088752487558,30
Sacha Velly,0.006943032643554273,31
Matej Kozubek,0.0068755821541075105,32
Simone Ruffini,0.006798651180739079,33
David Farinango,0.006559901333845296,34
Logan Vanhuys,0.006452864103880456,35
Nicholas Sloman,0.005933357441403265,36
Jack Burnell,0.005869294269108611,37
Bailey Armstrong,0.005729492462277189,38
Peter Galicz,0.005706802283929905,39
David Betlehem,0.005173561203050302,40
Hayden Paul Cotter,0.005091913376238957,41
Hau-Li Fan,0.005078195769207354,42
Evgenij Pop Acev,0.005020462091406743,43
Taishin Minamide,0.004811057703082107,44
Guillem Pujol,0.00480981211465128,45
Jordan Wilimovsky,0.0047390445918393306,46
David Huszti,0.004619621936701976,47
Andreas Waschburger,0.0045543161111211514,48
Pepijn Smits,0.004546978430821135,49
Michael Mcglynn,0.004351732809876688,50
Franco Ivo Cassini,0.004040867219643921,51
Elliot Sodemann,0.003966676853136736,52
Alessio Occhipinti,0.003602861258063273,53
Jan Hercog,0.003479496329332942,54
Allan Do Carmo,0.0033111426838566163,55
Clement Batte,0.0031256754741038795,56
Vitaliy Khudyakov,0.002959504414696208,57
Francesco Ghettini,0.002869219579813301,58
Krzysztof Pielowski,0.0028268380226021197,59
Daniel Delgadillo,0.0026795330503725867,60
Pol Gil,0.002676325847743023,61
Yuval Safra,0.0025389450023084064,62
Vit Ingeduld,0.002519452097532825,63
Evgenii Drattcev,0.0025066330192975404,64
Lars Bottelier,0.002359044726027127,65
Rafael Gil,0.002346406113695436,66
Ous Mellouli,0.0021487817395641944,67
Edoardo Stochino,0.002094877957673611,68
David Castro,0.002024820389559594,69
Brennan Gravley,0.00195981765260841,70
Leo Ouabdesselam,0.0019134177496822938,71
Takeshi Toyoda,0.0018945498778390026,72
Diogo Villarinho,0.0018861086284166616,73
Soeren Meissner,0.0017278170589405033,74
Soren Dellef Meissner,0.0017204901180522486,75
Sebastien Dureux,0.001681337324162198,76
David Aubry,0.0016797073345948851,77
Ido Gal,0.0016705303145331972,78
Matias Diaz Hernandez,0.001632957559144842,79
Alexis Vandevelde,0.0016328909938736875,80
Igor Chervynskiy,0.0016079672978181949,81
Federico Salghetti-Drioli,0.001576118451421024,82
Denis Adeev,0.0015384197387716993,83
Phillip Seidler,0.0015363374074967848,84
Kirill Belyaev,0.0015006460510498811,85
Nicholas Rollo,0.0014844686819282485,86
Aaron Elias Schmidt,0.0014753514887378973,87
Fernando Ponte,0.0014687186299861196,88
Guillermo Vittorio Bertola,0.0014564378965840682,89
Christian Keber,0.001448458815289724,90
Raul Santiago Betancor,0.0014388626972511977,91
Martin Straka,0.0014366329996360204,92
Joaquin Moreno,0.001427051795686509,93
Diogo Cardoso,0.0014032530089285184,94
Matthieu Magne,0.0013931256240330824,95
David Brandl,0.0013538554102414152,96
Damien Joly,0.001323528355609552,97
Ben Langner,0.001312165220648267,98
Mathieu Mathy Ben Rahou,0.0012953740084879375,99
Lev Cherepanov,0.0012659056029021435,100
William Yan Thorley,0.001218912093689132,101
Ruslan Sadykov,0.0012117861987237634,102
Eric Hedlin,0.0011978732823474485,103
Ruwen Straub,0.001190986755476604,104
Andrea Bianchi,0.0011732440557615938,105
Enzo Roldan Munoz,0.0011559159537911513,106
Jon Thomas Mckay,0.0011411606704710383,107
Jean-Baptiste Clusman,0.0011296140514201057,108
Zalan Sarkany,0.001121517297912965,109
Riku Kuwazoe,0.001099294836651232,110
Artem Mamushkin,0.0010814281824064263,111
Matheus Emerim Evangelista,0.0010675585561917154,112
Nicolas Masse-Savard,0.001062498739012269,113
Damian Blaum,0.0010569516810938846,114
Taylor Abbott,0.0010220599478635215,115
Vincent Crooijmans,0.0010145266353035597,116
Tamas Farkas,0.0010089246679408476,117
Alexandre Verplaetse,0.000999625877856982,118
Jiabao An,0.0009930859172422562,119
Christian Schreiber,0.0009928660467923643,120
Shahar Resman,0.0009814490618248448,121
Linus Schwedler,0.0009743790339547158,122
Ferran Julia Tous,0.0009652515775638297,123
Clement Kukla,0.0009602222077085064,124
Enzo Kihara,0.0009565889745320978,125
Bogdan Petre,0.0009565583880812498,126
Alexandre Finco,0.0009524487378929044,127
Anton Evsikov,0.0009451684968768573,128
Ziyang Zhang,0.0009363334444096023,129
Jack Wilson,0.0009260720788415544,130
Raben Severin Dommann,0.0009232244844179802,131
Sander Crooijmans,0.0008846091782267083,132
Mark Kovacsics,0.0008841188906156974,133
Hugo Saillard,0.0008766620103262445,134
Angel De Oña Ramirez,0.0008765832902486929,135
Tomas Peciar,0.0008754897416906097,136
Zhongyi Qiao,0.0008653428051807557,137
Idan Mordel,0.0008651098125739406,138
Planella Roger Coma,0.0008623716011293379,139
Adam Pinter,0.0008555238178142104,140
Vladislav Utrobin,0.0008498700037360685,141
Danie Marais,0.0008491745889667036,142
Gaspar Andrade Budino,0.0008406663265437498,143
Christian Reichert,0.0008392902137965702,144
Mark Papp,0.000832030298971485,145
Federico Vanelli,0.0008250306999875298,146
Reilly Kennedy,0.0008239033958263068,147
Michael Brinegar,0.0008032154410915755,148
Diego Vera,0.0008023489244660576,149
Victor Hugo Ribeiro Colonese,0.0007964098002683183,150
Gergely Gyurta,0.0007945092753891235,151
Asterios Daldogiannis,0.0007815330854681996,152
Naim Mokhfi,0.000781121441157635,153
Victor Colonese,0.0007771218869903783,154
Malek Louissi,0.0007761056510479395,155
Chad Ho,0.0007653674544880486,156
Andrea Filadelli,0.000763800543171247,157
Nathan Hughes,0.000749545374997415,158
Samuel Matte,0.0007325879725883586,159
David Heron,0.0007322876171918563,160
Zoltán Márk Tabi,0.0007164110765496019,161
Aleksandr Astapov,0.0007036779263255743,162
Johndry Segovia,0.0007014266277414946,163
David Sebesta,0.0006854197605290457,164
Fabio Dalu,0.0006844139783901371,165
Taiki Nonaka,0.0006809281567079622,166
Alejandro Puebla Martinez,0.0006707342328136703,167
Aleksandr Stepanov,0.0006705551910837926,168
Eric Villaregut De Mingo,0.0006689785881060636,169
Christopher Jedel,0.0006640444556038818,170
David Farinango Berru,0.000656832612741821,171
Aquiles Balaudo,0.0006545054398149494,172
Aubin Coccordano,0.0006533122581115929,173
Aleksandar Ilievski,0.0006302932749411754,174
Yohsuke Miyamoto,0.0006298334743126385,175
Yonatan Ahdut,0.0006263279257019377,176
Ziv Cohen,0.0006227297539370227,177
Maxence Dessoit,0.0006210171199009847,178
Georgios Arniakos,0.0006181349841945663,179
Marwan Elamrawy,0.0006141906073085445,180
Fernando Betanzos,0.0006141464795438066,181
Cheng-Chi Cho,0.0006008293255203574,182
Ilia Okorokov,0.0005977427489541663,183
Brendan Casey,0.0005969957615686981,184
Dmitri Titov,0.0005888704539197597,185
Marin Debril,0.0005873077876509072,186
Junbohang Zhao,0.0005855256911511853,187
Krzysztof Chmielewski,0.0005744458813537974,188
Hao Han Wang,0.0005737119580585244,189
Vojislav Sterba,0.0005720406820151789,190
Jon Mckay,0.0005718752926527519,191
Arturo Perez Vertti Ferrer,0.0005707898288935382,192
Raben Dommann,0.0005652862057002405,193
Roman Kozhevnikov,0.0005534378907900037,194
Ruoyu Wang,0.0005497489538675065,195
Henre Louw,0.0005496490118921522,196
Tanakrit Kittiya,0.0005480392367484207,197
Marcus Herwig,0.0005466125470103913,198
Yunze Wang,0.0005405710382445814,199
Arshak Hambardzumyan,0.0005388323049670777,200
Alexander Studzinski,0.0005374069634538239,201
Carlos Garach Benito,0.0005349672029998789,202
Daniel Polishschuk,0.000533876011213004,203
Dany Pedro Caille,0.0005336547587393168,204
Mattias Glenesk,0.0005302042890165536,205
Chin Ting Keith Sin,0.0005274793058146084,206
Kristian Kron,0.0005242704837012631,207
Simone Ercoli,0.0005195313959703864,208
Yonatan Sharon Rosin,0.0005194225516360546,209
Emanuele Russo,0.0005187857069900337,210
Kirill Dolgov,0.0005178388447186585,211
Milan Fabian,0.0005178340449470897,212
Santiago Enderica,0.0005167311717240441,213
Polat Uzer Turnali,0.0005149450269526384,214
Leo Teule,0.0005148927636994514,215
Ivan Fratic,0.0005137606053772685,216
Bozhao Zhang,0.0005112483656863699,217
Diego Vera Delgado,0.0005099523720669345,218
Dimitrios Markos,0.0005097330821558277,219
Mathieu Sahuc,0.0005068083602670402,220
Jules Remy,0.000502925704882183,221
Zoltán Drigan,0.0005017155867183128,222
Bar Soloveychik,0.0004985755809467149,223
Hugo Savignac,0.0004962627122629909,224
Baptiste Colmant,0.0004959925318883567,225
Shuyi Liu,0.0004869962523607451,226
Victor Johansson,0.00048468195497549364,227
Chris Deegan,0.0004846415777098196,228
Batuhan Ecrin Pinar,0.00048080655566444996,229
Alexis Amory,0.0004784569954445855,230
Gordon John Mason,0.00047742241073613263,231
Shai Toledano,0.0004772176267566681,232
Aleksander Lyubavskiy,0.00047257825931288115,233
Levente Selmeci,0.0004698386353430434,234
