name,pagerank,rank
Kristof Rasovszky,0.07156393965957046,1
Gregorio Paltrinieri,0.06823640354130887,2
Marc-Antoine Olivier,0.06310166814236803,3
Florian Wellbrock,0.05692829218303352,4
Domenico Acerenza,0.039394461685893674,5
Mario Sanzullo,0.023074525562176557,6
Axel Reymond,0.021701387874128408,7
Hector Thomas Cheal Pardoe,0.018508346863385358,8
Ferry Weertman,0.018407368255929746,9
Dario Verani,0.018147135425379542,10
Andrea Manzi,0.017155352483948567,11
Athanasios Kynigakis,0.016491661627823697,12
Kirill Abrosimov,0.014983584478223488,13
Matan Roditi,0.014795039793466235,14
Matteo Furlan,0.014676545663558159,15
Rob Muffels,0.014177189562500511,16
Marcello Guidi,0.01390616333948649,17
Niklas Frach,0.012649085340969894,18
Marcel Schouten,0.011676435076536202,19
Logan Fontaine,0.011505477872273998,20
Alberto Martinez,0.010213912776349568,21
Fares Zitouni,0.0101254240594634,22
Jules Wallart,0.01001333911994879,23
Daniel Szekelyi,0.0095295263243126,24
Pasquale Sanzullo,0.009468235285475099,25
Oliver Klemet,0.008485801419034055,26
Tiago Campos,0.007489317063791737,27
Tobias Patrick Robinson,0.007469955103994011,28
Sacha Velly,0.006742259477643801,29
Esteban Enderica Salgado,0.006628041342010512,30
Kai Graeme Edwards,0.00639521772310233,31
Matej Kozubek,0.005950593669229208,32
Simone Ruffini,0.005940136173572329,33
David Betlehem,0.0057937859226922,34
David Farinango,0.005764808117597041,35
Logan Vanhuys,0.005659059728370664,36
Peter Galicz,0.005481341218023377,37
Hau-Li Fan,0.004975526553236933,38
Nicholas Sloman,0.004878736016617962,39
Bailey Armstrong,0.004668374605877901,40
Evgenij Pop Acev,0.004518411328427363,41
Taishin Minamide,0.004491979387138906,42
Jack Burnell,0.0043210683470274415,43
Guillem Pujol,0.0041749309271503525,44
Michael Mcglynn,0.004102233875087449,45
David Huszti,0.004042757045774858,46
Pepijn Smits,0.003849136475788965,47
Andreas Waschburger,0.003758845222013722,48
Franco Ivo Cassini,0.003737308721661998,49
Hayden Paul Cotter,0.0037188661212082465,50
Elliot Sodemann,0.0036837222385000916,51
Zalan Sarkany,0.003677150411156079,52
Jordan Wilimovsky,0.0036276058940259257,53
Jan Hercog,0.003404616664954853,54
Alessio Occhipinti,0.0030777032665191655,55
Vitaliy Khudyakov,0.003039549620849539,56
Allan Do Carmo,0.002879925124831883,57
Clement Batte,0.0025288738228466555,58
Daniel Delgadillo,0.002510017196679042,59
Francesco Ghettini,0.0024599520015683163,60
Krzysztof Pielowski,0.002354880479209979,61
Pol Gil,0.0023537687962579294,62
Evgenii Drattcev,0.0022773940893622883,63
Vit Ingeduld,0.002275964002413366,64
Lars Bottelier,0.0021928380273664176,65
Yuval Safra,0.002068882623950308,66
Ous Mellouli,0.00205625319546427,67
Rafael Gil,0.0019274272350894256,68
Leo Ouabdesselam,0.00181990084407622,69
Brennan Gravley,0.0018126082598164247,70
Ido Gal,0.0018106776011100095,71
Edoardo Stochino,0.0017449929857558414,72
Takeshi Toyoda,0.0017138558599903118,73
David Castro,0.0017038977271602264,74
Diogo Villarinho,0.0015869022109978874,75
Sebastien Dureux,0.0015328803707916824,76
Federico Salghetti-Drioli,0.001504290102449471,77
Matias Diaz Hernandez,0.0014984715044136041,78
Soeren Meissner,0.0014939941656203896,79
Aaron Elias Schmidt,0.0014884249280530033,80
Martin Straka,0.0014713287934398334,81
Diogo Cardoso,0.0014603165094246784,82
Igor Chervynskiy,0.001443302027388565,83
Phillip Seidler,0.0014396782373717054,84
Guillermo Vittorio Bertola,0.0014383292816772032,85
Alexis Vandevelde,0.0014293981076029523,86
Adam Pinter,0.0014166605799762052,87
Matthieu Magne,0.001364368913884981,88
Denis Adeev,0.001361113120825307,89
Soren Dellef Meissner,0.0013410079985348537,90
Kirill Belyaev,0.0013130914115270062,91
Christian Keber,0.0012700372807141372,92
Ben Langner,0.001267697550416301,93
David Aubry,0.0012628933628931302,94
Mathieu Mathy Ben Rahou,0.0012507398645767007,95
Raul Santiago Betancor,0.0012426519192312094,96
Nicholas Rollo,0.0012315033780157104,97
Joaquin Moreno,0.00122965657967536,98
Hunor Kovacs-Seres,0.0012071876367182703,99
William Yan Thorley,0.0011914050556850876,100
Ruslan Sadykov,0.0011820354143337215,101
Lev Cherepanov,0.001168513655997034,102
David Brandl,0.0011538824069755173,103
Michael Smirnov,0.001140072833175791,104
Damien Joly,0.0011150021230491296,105
Enzo Roldan Munoz,0.0011111799614074618,106
Ruwen Straub,0.0010635227292192949,107
Akos Kalmar,0.0010495179096121072,108
Fernando Ponte,0.0010186890795903503,109
Taylor Abbott,0.0010093530969046676,110
Jean-Baptiste Clusman,0.0010068126371568658,111
Riku Kuwazoe,0.0009915240713489694,112
Jon Thomas Mckay,0.000984955074349935,113
Alexandre Verplaetse,0.0009770253580471643,114
Eric Hedlin,0.0009759227996794866,115
Linus Schwedler,0.0009752366688742394,116
Omri Abdelshafi,0.0009744211179319216,117
Nicolas Masse-Savard,0.0009675324593398331,118
Matheus Emerim Evangelista,0.0009599829373789514,119
Artem Mamushkin,0.000948294647149241,120
Vincent Crooijmans,0.0009417165666558006,121
Christian Schreiber,0.0009388254494617716,122
Bogdan Petre,0.0009328131166673753,123
Mark Kovacsics,0.0009245279491539862,124
Ferran Julia Tous,0.0009052879923412417,125
Ziyang Zhang,0.00089100586426931,126
Enzo Kihara,0.0008863744487734711,127
Tamas Farkas,0.0008734269864503367,128
Clement Kukla,0.000867147345689787,129
Jack Wilson,0.0008620554096934287,130
Noam Offek,0.0008535075247089164,131
Tomas Peciar,0.000849652532651315,132
Damian Blaum,0.0008430763745964923,133
Hugo Saillard,0.0008373416934004146,134
Anton Evsikov,0.0008362035506954134,135
Raben Severin Dommann,0.0008239332133510691,136
Angel De Oña Ramirez,0.0008206247556559377,137
Sander Crooijmans,0.0008202349951546027,138
Planella Roger Coma,0.0008200973948696249,139
Shahar Resman,0.0008100436087626296,140
Andrea Filadelli,0.0007915763951673298,141
Netaniel Pushka,0.0007869829529573135,142
Victor Hugo Ribeiro Colonese,0.0007865086755349444,143
Eden Floresfertin,0.0007855445130252743,144
Reilly Kennedy,0.0007693150903882921,145
Malek Louissi,0.0007685562453559722,146
Danie Marais,0.0007653324564953617,147
Diego Vera,0.0007641498205223768,148
Ben Grinboim,0.0007610895072446073,149
Jiabao An,0.0007566561240246537,150
Naim Mokhfi,0.0007525303940761033,151
Andrea Bianchi,0.0007501171161872307,152
Federico Vanelli,0.0007363604863546472,153
Gergely Gyurta,0.0007309943272120187,154
Alexandre Finco,0.0007237870824785646,155
Asterios Daldogiannis,0.0007216567401094561,156
Zhongyi Qiao,0.0007096146623563177,157
Gaspar Andrade Budino,0.0007084339035182322,158
Ilay Ben-Peretz,0.0007005829907501908,159
Michael Brinegar,0.0007000704501928543,160
Ziv Cohen,0.0006995896211560203,161
Johndry Segovia,0.0006982988975883312,162
Samuel Matte,0.0006933211670267143,163
Aleksandr Stepanov,0.0006928619094110823,164
Or Harel,0.0006879905139353221,165
Yonatan Ahdut,0.0006844455483907938,166
Fabio Dalu,0.0006742631913589194,167
Nathan Hughes,0.0006706483512460591,168
Shon Tokrov,0.000654240924005769,169
David Sebesta,0.0006516269952335487,170
David Farinango Berru,0.0006486668643977099,171
Chad Ho,0.0006414225832367649,172
