date,rank,rating
01/01/2017,8.0,0.0382295536702657
01/02/2017,8.0,0.0382245454854113
01/03/2017,8.0,0.0382195136435748
01/04/2017,8.0,0.0382144580060075
01/05/2017,8.0,0.03820937843345
01/06/2017,8.0,0.0382042747861473
01/07/2017,8.0,0.0381991469238646
01/08/2017,8.0,0.0381939947059038
01/09/2017,8.0,0.0381888179911211
01/10/2017,8.0,0.0381836166379457
01/11/2017,8.0,0.0381783905043989
01/12/2017,8.0,0.0381731394481147
01/13/2017,8.0,0.038167863326361
01/14/2017,8.0,0.0381625619960624
01/15/2017,8.0,0.0381572353138236
01/16/2017,8.0,0.0381518831359539
01/17/2017,8.0,0.0381465053184939
01/18/2017,8.0,0.0381411017172418
01/19/2017,8.0,0.0381356721877827
01/20/2017,8.0,0.0381302165855176
01/21/2017,8.0,0.0381247347656956
01/22/2017,8.0,0.0381192265834461
01/23/2017,8.0,0.0381136918938129
01/24/2017,8.0,0.0381081305517903
01/25/2017,8.0,0.0381025424123604
01/26/2017,8.0,0.0380969273305326
01/27/2017,8.0,0.038091285161384
01/28/2017,8.0,0.0380856157601027
01/29/2017,8.0,0.0380799189820324
01/30/2017,8.0,0.0380741946827188
01/31/2017,8.0,0.0380684427179591
02/01/2017,8.0,0.0380626629438524
02/02/2017,8.0,0.038056855216853
02/03/2017,8.0,0.0380510193938266
02/04/2017,8.0,0.0379135258358313
02/05/2017,9.0,0.0351988990990751
02/06/2017,9.0,0.0351919419903167
02/07/2017,9.0,0.0351849370826535
02/08/2017,9.0,0.0351778838667442
02/09/2017,9.0,0.0351707818256541
02/10/2017,9.0,0.0351636304347037
02/11/2017,9.0,0.0351564291613143
02/12/2017,9.0,0.0351491774648492
02/13/2017,9.0,0.035141874796451
02/14/2017,9.0,0.0351345205988742
02/15/2017,9.0,0.0351271143063135
02/16/2017,9.0,0.0351196553442283
02/17/2017,9.0,0.0351121431291611
02/18/2017,9.0,0.0351045770685526
02/19/2017,9.0,0.03509695656055
02/20/2017,9.0,0.0350892809938121
02/21/2017,9.0,0.035081549747307
02/22/2017,9.0,0.0350737621901057
02/23/2017,9.0,0.0350659176811693
02/24/2017,9.0,0.0350569137118812
02/25/2017,9.0,0.035048944935915
02/26/2017,9.0,0.0350409171507664
02/27/2017,9.0,0.0350328296716954
02/28/2017,9.0,0.0350246818026736
03/01/2017,9.0,0.0350164728361309
03/02/2017,9.0,0.035008202052696
03/03/2017,9.0,0.0349998687209282
03/04/2017,9.0,0.034991472097042
03/05/2017,9.0,0.0349830114246226
03/06/2017,9.0,0.0349744859343334
