name,pagerank,rank
Rachele Bruni,0.06651084217745964,1
Arianna Bridi,0.06605237344159344,2
Aurelie Muller,0.058496620109340314,3
Sharon Van Rouwendaal,0.05279895166347514,4
Barbara Pozzobon,0.05045714887514412,5
Poliana Okimoto Cintra,0.03438938649600283,6
Finnia Wunram,0.03204859413864225,7
Ana Marcela Cunha,0.02910238496938273,8
Alice Franco,0.026593485600219357,9
Giulia Gabbrielleschi,0.02612356356700469,10
Xin Xin,0.025311786621901464,11
Cecilia Biagioli,0.025137937488796357,12
Angela Maurer,0.022265422063385897,13
Chelsea Gubecka,0.021042977720102548,14
Yumi Kida,0.018324459455708004,15
Anastasiia Krapivina,0.017082874912126983,16
Haley Anderson,0.016667455929686503,17
Oceane Cassignol,0.014632821019886102,18
Samantha Arevalo,0.013447849827001614,19
Olga Kozydub,0.012111018760546833,20
Keri-Anne Payne,0.01209435592420215,21
Ilaria Raimondi,0.011698171323192173,22
Sarah Bosslet,0.011121390799045455,23
Kareena Lee,0.00998382477344843,24
Danielle Huskisson,0.009957279638376509,25
Isabelle Harle,0.009756316741384465,26
Yukimi Moriyama,0.008814105597100195,27
Martina Grimaldi,0.008554286708988865,28
Kalliopi Araouzou,0.007285399368307272,29
Ashley Twichell,0.007075789324857083,30
Angelica Andre,0.007015507630837363,31
Svenja Zihsler,0.006781457919725702,32
Anna Olasz,0.006710277133556236,33
Eva Risztov,0.006560709158884615,34
Emily Brunemann,0.00647226518089027,35
Caroline Laure Jouisse,0.0064157131721830395,36
Daria Kulik,0.005940923250754483,37
Paula Ruiz Bravo,0.005884318616855348,38
Justyna Burska,0.004968218163724146,39
Alice Dearing,0.0048897417069138725,40
Valeriia Ermakova,0.004846854429755749,41
Joanna Zachoszcz,0.0046926417157933465,42
Esmee Vermeulen,0.004640998978923229,43
Minami Niikura,0.004564480749545439,44
Adeline Furst,0.003978785611808601,45
Siyu Yan,0.003927557600566756,46
Lara Grangeon De Villele,0.003914858675013552,47
Jade Dusablon,0.0037990466424667156,48
Heidi Gan,0.003595975681632499,49
Erika Villaecija,0.0034911054149243254,50
Morgane Dornic,0.003416920547507715,51
Spela Perse,0.00320572112787739,52
Nikoletta Kiss,0.003159322154224177,53
Shan Lei,0.003125791167360817,54
Jana Pechanova,0.0030848528349389434,55
Paola Perez,0.003072274507648201,56
Stephanie Horner,0.003063331392712825,57
Michelle Weber,0.0030299236583478323,58
Silvie Rybarova,0.0025951309597441502,59
Luomeng Ren,0.0025024813577759143,60
Aurora Ponsele,0.0024617173306213996,61
Dandan Yang,0.0023064347784074787,62
Pilar Geijo,0.0022828780953835473,63
Xiaolin Yang,0.002140991060056828,64
Alena Benesova,0.0020386191939847113,65
Astridi Turbe,0.001917911423292105,66
Ophelie Aspord,0.0018746913058734602,67
Vania Neves,0.0017822496466311098,68
Eva Fabian,0.0017733000712367559,69
Nataly Caldas Calle,0.0017300627704923605,70
Alisia Tettamanzi,0.0016319931627418619,71
Leonie Beck,0.0016212707959390375,72
Julia Arino,0.0015861616288997376,73
Andrea Terriault,0.0015810617819029718,74
Anastasiia Azarova,0.0015796480040285625,75
Lea Boy,0.001532095082375088,76
Sabryna Lavoie,0.0014754191077575372,77
Betina Lorscheitter,0.0014709668247450012,78
Ellen Olsson,0.001449698967619493,79
Mireia Belmonte,0.0014440231697932142,80
Breanne Emma Joan Siwicki,0.0014320474764198251,81
Catalina Berraud,0.0014292083900694621,82
Souad Nefissa Cherouati,0.0014215320382231094,83
Xeniya Romanchuk,0.001402501729082955,84
Xiaoxiao Niu,0.00139634995954033,85
Lisa Pou,0.0013674357622410016,86
Mackenzie Brazier,0.0013414014364080285,87
Daphnée Demers,0.0013058756862823755,88
Aygul Sagirova,0.001291560466628615,89
Nikolett Szilagyi,0.0012903994678686616,90
Mahina Nicole Valdivia Dannenberg,0.0012883510099832285,91
Franzi Heinrich,0.0012675671591921595,92
Jeannette Spiwoks,0.0012592166049476,93
Lauren Teghtsoonian,0.0012543481530271846,94
Kristel Kobrich,0.0012474792321007398,95
Liliana Hernandez,0.0012447813821014465,96
Maria Romero,0.0012388003289499714,97
Sarah Thompson,0.0012303657577259776,98
Rita Vanesa Garcia,0.0012253462156758457,99
Martha Aguilar Ortega,0.0012030237484148732,100
Judith Navarro Silvestre,0.0011912627627671554,101
Anna Mankevich,0.0011752427630569808,102
Karelis Del Carmen Clemant Materano,0.0011626199763245246,103
Hannah Riordan,0.0011516105940799772,104
Alba Romero,0.0011198200980384924,105
Leonie Van Noort,0.0011185270151548017,106
Victoria Mori,0.0011102592557049582,107
Taylorpike,0.001100504344668515,108
Mayte Puca,0.0010993745353241402,109
Reem Kaseem,0.0010958622466904159,110
Adel Farkas,0.0010821475275266108,111
Muran Tian,0.0010661406701933597,112
Karla Sitic,0.0010587783308416813,113
Eva Bonnet,0.0010472636235660522,114
Marie-Laurence Lortie,0.001042489777369822,115
Vicenia Navarro,0.0010416746632485783,116
Nilay Erkal,0.0010412632530651265,117
Eden Girloanta,0.0010409200705788486,118
Laerke Toft Ruby,0.0010380791505791508,119
Charlyne Secrestat,0.0010304233941991843,120
Agueda Cons,0.001023186331265024,121
Maryna Kyryk,0.0010146541583684187,122
Victoria Mock,0.001011097866750833,123
Charlotte Webby,0.001007449493364897,124
Florencia Mazzei Villegas,0.0009996332489135976,125
Anne-Catherine Savaria,0.0009809220833703772,126
Mariia Novikova,0.0009808099251294826,127
Dina Levacic,0.0009806485325986275,128
Sophie Evans,0.0009794072440446487,129
Onon Katalin Somenek,0.0009781282963001207,130
Zaira Cardenas,0.0009716204034314849,131
Esther Nunez Morera,0.0009568304663367806,132
Maria Vilas,0.0009565244373454481,133
Angelina Kargaltseva,0.000953421971015406,134
Chaya Simone Zabludoff,0.0009472666139763151,135
