name,pagerank,rank
Ana Marcela Cunha,0.08481483846990656,1
Rachele Bruni,0.06035665389484397,2
Arianna Bridi,0.05901939215210941,3
Leonie Beck,0.05511257759991684,4
Haley Anderson,0.04903567862064661,5
Sharon Van Rouwendaal,0.037314574450996146,6
Xin Xin,0.035200091235538265,7
Kareena Lee,0.03340429297195755,8
Lara Grangeon De Villele,0.030975589104451966,9
Finnia Wunram,0.026871082105970362,10
Aurelie Muller,0.01804701897521549,11
Angelica Andre,0.016023688549613047,12
Ashley Twichell,0.01562416952641391,13
Giulia Gabbrielleschi,0.015206463057816628,14
Samantha Arevalo,0.01268431086702602,15
Anna Olasz,0.01248561364030381,16
Esmee Vermeulen,0.011757194810964464,17
Lea Boy,0.010835302648618221,18
Hannah Moore,0.010648118876261254,19
Yawen Hou,0.009169420426783764,20
Paula Ruiz Bravo,0.00884593743902827,21
Martina De Memme,0.008514271058009889,22
Alice Dearing,0.008007547717145281,23
Viviane Jungblut,0.0076946309284904365,24
Reka Rohacs,0.006796185316323841,25
Alena Benesova,0.0066190626960114345,26
Danielle Huskisson,0.006563075088725027,27
Oceane Cassignol,0.0063655668850988965,28
Chloe Gubecka,0.006067562458737233,29
Chelsea Gubecka,0.005890823433302569,30
Barbara Pozzobon,0.005722600463552723,31
Onon Katalin Somenek,0.005064919511322916,32
Yumi Kida,0.00503401891911573,33
Mackenzie Brazier,0.005005511722538271,34
Caroline Laure Jouisse,0.004849911276790584,35
Maria De Valdes,0.004566224162489851,36
Fuwei Dong,0.004409449933891578,37
Spela Perse,0.00393416625588493,38
Eva Fabian,0.0037811627676815384,39
Maria Bramont-Arias,0.0037074985020511594,40
Erica Sullivan,0.003542097150960593,41
Lisa Pou,0.0035099939869223523,42
Jeannette Spiwoks,0.0034340120354132125,43
Katy Campbell,0.0033766354322894232,44
Ellen Olsson,0.0033553957526390767,45
Mariia Novikova,0.0033165978473045366,46
Minami Niikura,0.0031420111782021008,47
