name,pagerank,rank
Ana Marcela Cunha,0.08276858484200614,1
Rachele Bruni,0.059060928677173656,2
Arianna Bridi,0.05727909229116077,3
Leonie Beck,0.05137194815932564,4
Haley Anderson,0.04757084559510982,5
Sharon Van Rouwendaal,0.0373010805098537,6
Kareena Lee,0.03293481105926093,7
Xin Xin,0.03236134618058629,8
Finnia Wunram,0.029512231440440732,9
Lara Grangeon De Villele,0.027458990787568076,10
Aurelie Muller,0.018516284479513794,11
Giulia Gabbrielleschi,0.01652842005945764,12
Angelica Andre,0.015537286725774717,13
Ashley Twichell,0.01550487029044006,14
Samantha Arevalo,0.014836618201433623,15
Anna Olasz,0.013619942248611917,16
Esmee Vermeulen,0.012375883107436259,17
Martina De Memme,0.010174273894666824,18
Lea Boy,0.009876445155373373,19
Viviane Jungblut,0.009618875247548394,20
Hannah Moore,0.009586219370732695,21
Paula Ruiz Bravo,0.009268102228177299,22
Yawen Hou,0.008564550674266836,23
Alice Dearing,0.007691956276198727,24
Chelsea Gubecka,0.007463117344127523,25
Alena Benesova,0.006515983868923273,26
Reka Rohacs,0.0064782571224249385,27
Danielle Huskisson,0.0064075623729476765,28
Oceane Cassignol,0.0063360593441938624,29
Chloe Gubecka,0.005791411399720947,30
Onon Katalin Somenek,0.005515849087200565,31
Barbara Pozzobon,0.005440440583601406,32
Yumi Kida,0.005170668724219298,33
Maria De Valdes,0.004863586692262267,34
Mackenzie Brazier,0.004827991797652805,35
Caroline Laure Jouisse,0.0043371859219773195,36
Spela Perse,0.004117792183076343,37
Fuwei Dong,0.004074359895471456,38
Angela Maurer,0.00390799030192257,39
Lisa Pou,0.0035159345792233174,40
Erica Sullivan,0.003515757522203591,41
Maria Bramont-Arias,0.0035109837465010824,42
Eva Fabian,0.0034688728733571414,43
Kalliopi Araouzou,0.0033294694464899295,44
Svenja Zihsler,0.0032646161309531348,45
Minami Niikura,0.0032617392295098326,46
Ellen Olsson,0.003209185800613969,47
Katy Campbell,0.0032085575320809504,48
Jeannette Spiwoks,0.0031882004093770687,49
Yukimi Moriyama,0.0031416810616656746,50
Valeriia Ermakova,0.0029867253133576974,51
Mariia Novikova,0.0029856214224823654,52
Melinda Novoszath,0.0029574288403553337,53
Muran Tian,0.0027339518887007333,54
Chase Travis,0.002571155244580437,55
Morgane Dornic,0.002559489944284875,56
Sarah Bosslet,0.002443891328433595,57
Sofia Kolesnikova,0.0024173998652314136,58
Serena Stel,0.0024147876075496072,59
Krystyna Panchishko,0.002380932686459116,60
Stephanie Horner,0.002377904258390341,61
Julia Arino,0.002285604995589591,62
Madisyn Armstrong,0.0022452855123349528,63
Adeline Furst,0.0022035254411365553,64
Cecilia Biagioli,0.0021915404323424627,65
Ginevra Taddeucci,0.002116427256679689,66
Anastasiia Krapivina,0.0020716864262788496,67
Veronica Santoni,0.0020476669121247478,68
Madelon Catteau,0.0020044806648077448,69
Eden Girloanta,0.0019671982393644045,70
Mafalda Rosa,0.0018274566381552078,71
Lenka Sterbova,0.0017984026938787485,72
Maria Babkina,0.0017872252743503748,73
Maisie Emily Macartney,0.0017265293051361011,74
Maria Vilas,0.0016880477705028519,75
Justyna Burska,0.001664813022716439,76
Olga Kozydub,0.0016187671719507081,77
Ekaterina Sorokina,0.0016100972602050788,78
Claire Six,0.001603645407815016,79
Helvina Huet,0.0015619878959443273,80
Michelle Weber,0.0015535585021408118,81
Alice Franco,0.0014839062076475284,82
Ilona Maille,0.0014739812412997689,83
Yana Kurtseva,0.0014620391504372254,84
Aurora Ponsele,0.0014543911921490083,85
Nikolett Szilagyi,0.0014489960627377103,86
Celia Heurtaux,0.0014115216278642007,87
Daria Volobueva,0.0013943199763158966,88
Nolwenn Nunes,0.0013229386458614375,89
Romina Soledad Imwinkelried,0.0013126465728164189,90
Kate Farley Sanderson,0.0012844620621863486,91
Claudia Giralt Pidemont,0.0012844380856066268,92
Silvia Ciccarella,0.0012777746844547366,93
Becca Mann,0.001249851946591671,94
Elise Houllier,0.001227133851383147,95
Anastasia Basalduk,0.0012114629964071388,96
Lean Cabon,0.0012043135768951252,97
Carla Goyanes Garcia,0.0011728046409013866,98
Martina Grimaldi,0.0011691738919619124,99
Siyu Yan,0.00113498397830078,100
Anna Fave,0.0011173709473860916,101
Luca Vas,0.0010881100600930547,102
Alisia Tettamanzi,0.0010867094131557225,103
Emma Onolfo,0.001061303050608971,104
Vivien Balogh,0.0010215486158664047,105
Fraenzi Heinrich,0.0010187385313921845,106
Emily Clarke,0.0009938819898389984,107
Anastasiia Kirpichnikova,0.0009929096486314703,108
Janka Juhasz,0.0009755523329401359,109
Chantel Lily Jeffrey,0.0009599313804608636,110
Xu Chu,0.0009536169373138084,111
Fang Qu,0.0009490515082321109,112
Pilar Geijo,0.0009467477796033302,113
Lucie Zubalikova,0.0009363684955900275,114
Laura Rodriguez Santaularia,0.0009278842029526891,115
Tsz Yin Nip,0.0009100286960977951,116
Judith Navarro Silvestre,0.0008992825612377272,117
Nataly Caldas Calle,0.0008824958351308398,118
Alisa Skorniakova,0.0008780762522485543,119
Jazmin Carlin,0.0008654856913750621,120
Marij Van Der Mast,0.0008425180643892496,121
Martha Sandoval,0.0008361596507547424,122
Nora Naessens,0.000830705582836424,123
Bianca Crisp,0.0008180160533509256,124
Polina Kharitonova,0.0007997899468256907,125
Daria Kulik,0.0007975310417889295,126
Chloe Green,0.0007805345651368073,127
Veronika Nikulina,0.0007753532771308891,128
Martha Aguilar Ortega,0.000772922717891564,129
Polly Isabella Holden,0.0007589917559108496,130
Laerke Toft Ruby,0.0007573524449925625,131
Alice Bataille,0.0007499089524702102,132
Betina Lorscheitter,0.000746967554555203,133
Mariana Mendes,0.0007444236033133254,134
Cherelle Tahnee Oestringer,0.0007405465218923409,135
Céleste Vereecke,0.0007359811222596407,136
Mira Szimcsak,0.0007306954432825945,137
Li-Shan Chantal Liew,0.0007267331117096857,138
Sabryna Lavoie,0.0007229779514493272,139
Anastasiia Kostyleva,0.000711711248739822,140
Julie Pleskotova,0.0007096777648020114,141
Andrea Dominguez Casabella,0.0007056812726486399,142
Clara Andreea Spanu,0.0006932391642901431,143
Vasiliki Kadoglu,0.0006865388256269266,144
Lou-Anne Barniet,0.0006845051695642378,145
Emilie Cahuzac,0.0006778199048715567,146
Anna Egorova,0.0006752739009756046,147
Petra Mijic,0.0006750139852687814,148
Emma Calvo,0.0006700748818308979,149
Linda Ungerboeck,0.0006635843276107244,150
Kiah Melverton,0.0006601236619689823,151
Sofia Vakhrusheva,0.0006551439897775487,152
Anna Brendstrup,0.000636251032445358,153
Louise Culty,0.0006346202619340503,154
Mahina Nicole Valdivia Dannenberg,0.0006321131538158356,155
Manoella Barbosa,0.000630883178272631,156
Paola Perez,0.0006281457389722338,157
Isabella Rongione,0.0006232510964804059,158
Marie-Laurence Lortie,0.0006229405459919151,159
Eva Vilar Yebra,0.0006213213228462024,160
Robyn Kinghorn,0.0006074665637070332,161
Margaux Guillaume,0.0006059777354073767,162
Mélie Boulianne,0.0006051632775091269,163
Andrea Terriault,0.0006010875481943334,164
Elea Linka,0.0005983980264770525,165
Erika Yenssen,0.0005961080951139596,166
Lilou Ambrass,0.000593432247592855,167
Aroa Silva Fidalgo,0.0005928500589786855,168
Marta Garzon Siles,0.0005920268679112158,169
Ci Chen,0.0005891118052862826,170
Chaya Simone Zabludoff,0.000587055218893943,171
Kenna Delaney Godfrey Smallegange,0.0005839974724289448,172
Solene Cousseau,0.000582185124031122,173
Breanne Emma Joan Siwicki,0.0005800594105352475,174
Jordan White,0.000578902423452333,175
Marina Castro Atalaya,0.0005780741239647535,176
Kincso Gal,0.0005715110003231591,177
Alexia Bouteilly,0.0005713918264493434,178
Maiana Flament,0.0005696467379421974,179
Anna Mankevich,0.000569037828513623,180
Mikayla Messer,0.0005648877401753366,181
Karolina Dubcakova,0.0005601200984383676,182
Marie-Amélie Henriet,0.0005588374292817685,183
Mia Desjarlais,0.000554720363904357,184
Martina Rita Caramignoli,0.0005513772111244574,185
Maria Claro Martinez,0.0005513282394121978,186
Charlotte Webby,0.0005507599631097734,187
Carmen Mikusova,0.0005480789254688381,188
Sandy Atef,0.0005447643010141059,189
Camille Cottier,0.0005442779557806316,190
Stephanie Houtman,0.000540137623019169,191
Yi-Chen Wang,0.0005393384655446489,192
Hsin-Yi Fang,0.0005357935667856277,193
Candela Sanchez Lora,0.0005356434749923862,194
Elizaveta Anufrieva,0.0005354836328549393,195
Audrey Robert,0.0005349971363685724,196
Souad Nefissa Cherouati,0.0005322120325334702,197
Yumi Tou,0.0005313529563901298,198
Sun Jia Sun,0.0005302182651323983,199
Vania Neves,0.0005300381978343002,200
Chloé Stutel,0.0005258618696589342,201
Jackie Gade,0.0005250998795213201,202
Hayley Pike,0.0005197235165814716,203
Antonia Bulicic,0.0005191141580966989,204
Leah Crisp,0.0005188979435848176,205
Liliana Hernandez,0.000514610057447687,206
Laura Burycz,0.0005144621067400444,207
Ane De La Fuente Fiano,0.0005127619144201262,208
Coline Coraboeuf,0.0005107649016897093,209
Maryna Kyryk,0.0005107352946409466,210
Shan Lei,0.000510534060529248,211
Polina Yuzofenko,0.0005102863849699302,212
Runa Kasahara,0.0005086341909323911,213
Hitomi Okamura,0.0005071144374386367,214
Reka Fehervari,0.0005049894746903244,215
Jade Dusablon,0.0005041437743533427,216
Alissia Montebrun,0.0005027024896621221,217
Martina Oriozabala,0.0005016454445392841,218
Kaylee De Jong,0.0004999649911589341,219
Xiaoxiao Niu,0.0004998680455287018,220
Anais Jarraud,0.0004990849974446637,221
Avital Flishman,0.0004974355770486798,222
Vicenia Navarro,0.0004964288935223654,223
Aricia Peree,0.0004949666686193279,224
Emma Cocheteux,0.0004906957548939198,225
Maëlys Fourmy,0.000488756957785829,226
Yi Chen Hsieh,0.0004882518210805233,227
Luomeng Ren,0.0004869070195947816,228
Ka Ching Leung,0.00048618211482472713,229
Cho Ying Wong,0.00048614858400507037,230
Adel Juhasz,0.00048608588898442517,231
Veronika Petrekova,0.0004857573708491499,232
Daphnée Demers,0.0004845558828580191,233
Josephine Tesch,0.0004835759498645634,234
Miriam Frass,0.00048267611997618396,235
Inès Idier,0.00048179256494199394,236
Margaux Bouteloup,0.0004815647381693135,237
Lucie Sebestova,0.00047934967785612036,238
Xeniya Romanchuk,0.000476931254736257,239
Greta Szilvasi,0.00047634655385463647,240
Agathe Henry,0.0004751664133795194,241
Evdokia Kritikou,0.00047377190690590807,242
Mia Englender,0.0004723015727248571,243
Mariah Denigan,0.0004710935558554392,244
Ru Yi Yu,0.0004705003011635316,245
Pac Tung Nikita Lam,0.0004688722381762046,246
Karolina Balazikova,0.00046860488027271536,247
Clémence Coccordano,0.00046818704523877595,248
Emma Bruneau,0.00046775981992028227,249
Valentina Barbosa,0.0004622247599076453,250
Daira Marin,0.0004581821462308443,251
Rui An Kuo,0.00045595441766405856,252
Jiake Sun,0.0004541153622297141,253
Alexia Saurel,0.00045316685565842234,254
Elea Perigueux,0.00045208817198482684,255
Laura Dressayre,0.00044728678124463536,256
Adel Farkas,0.0004463188679318258,257
Ekaterina Zotova,0.0004462996904305774,258
Hilal Zeyneb Sarac,0.00044614924846381984,259
Lou Joly,0.0004460696575194397,260
Sarah Moreau,0.000446013621576816,261
Mor Jacob,0.0004459408115956271,262
Ilaria Raimondi,0.0004455614299231788,263
Alexandra Bougie,0.0004436343077119861,264
Fatima Flores,0.00044267193467151093,265
Heidi Ullrich,0.00044244523429263886,266
Aide Lourdes Sandoval Ayala,0.0004421619996430097,267
Lily Smith,0.00044022283916956347,268
Pimpun Choopong,0.0004394667832556869,269
Mariya Fedotova,0.00043906033503392667,270
Catherine Francis Van Rensburg,0.0004388841274006866,271
Sara Veress,0.0004365931034839407,272
Katawan Teeka,0.0004353827872130292,273
Jia Yi Lu,0.00043427690173857117,274
Lucile Mouret,0.0004333159437636973,275
Yanci Vanegas,0.0004322088393882426,276
Annet Borsi,0.00043185747127026024,277
Charlotte Perrin,0.0004298964649318786,278
Sherine Bouftini,0.0004295573448612343,279
Sarah Demicoli,0.000429128853145445,280
Rosalie Levesque Pero,0.0004249469079214478,281
Maina Guillemin,0.0004241759147120679,282
Maria Jose Mata Cocco,0.00042279538491101485,283
Szu-An Chen,0.0004225243005287839,284
Dora Sztankovics,0.000421561801402642,285
Catalina Berraud,0.00042031736515194765,286
Morgane Garcia,0.00041998224971782325,287
Rita Vanesa Garcia,0.0004197952150762131,288
Norah Vigouroux,0.00041893908653369846,289
Alexane Cormier,0.00041891162982297096,290
Jingcen Hao,0.00041853845939001055,291
Dayoun Lim,0.0004144639918360957,292
Christine Ekman,0.0004141464911020515,293
Alizée Marbais,0.0004138409601907089,294
Sheung Wai Ho,0.0004135357154727526,295
Jessica Lavin,0.0004132693278727265,296
Emilia Sansome,0.0004130863622540006,297
Joanne Pladys,0.00041305984388972667,298
Cathryn Salladin,0.0004127915295155113,299
Shelly Dekel,0.00041034201477091773,300
Scarlett Botes,0.00040985244121625086,301
Jelena Jecanski,0.0004097797811112388,302
Stefannie Gillespie,0.0004093623603744248,303
Pauline Dauvin,0.000408875956168967,304
Hoi Man Lok,0.00040887400679975633,305
Dania Belisle,0.00040805634294865505,306
Ruthseli Guadalupe Aponte Teran,0.00040737255610615497,307
Emilie Sansome,0.0004061950914985916,308
Sandra Frimerman-Bergquist,0.0004060220831406224,309
Esther Rydbeck Norden,0.0004054030685779575,310
Gabrielle Savard,0.0004053505749286418,311
Mayte Puca,0.0004042480196473371,312
Emma Lebre,0.00040370680946662886,313
Yuen Koike,0.000402623728774927,314
Marit Anderson,0.00040259904841984497,315
Joanna Zachoszcz,0.00040248322842821187,316
Haeun Jung,0.00040226687127959597,317
Olivia Mascarin,0.00040180952453436195,318
Maggie Wallace,0.00040129654421722905,319
Aurianne Regi,0.00039936380653329205,320
Ines Idier,0.0003987958873124864,321
Bar Goldin,0.0003979175463158013,322
Audrenn Foiny,0.0003972557741027133,323
Doris Beros,0.0003965836224802476,324
Noah Bondouy,0.00039656408366762786,325
Tal Ashkenazi,0.00039619165445702617,326
Léa Cepeck,0.0003954692008098389,327
Marine Boudes,0.0003922765070574149,328
Shiyue Cao,0.00039202333835234974,329
Aleyna Nur Sungur,0.0003919267657922871,330
Jie Chuan Tseng,0.000391390411135251,331
Mathilde Lombard,0.00038915830673956703,332
Reem Kaseem,0.00038865073101032144,333
Seonjae Ban,0.0003878202740772892,334
Caiping Yang,0.0003877697134540187,335
Jada Chatoor,0.0003877585900356832,336
Paguypha Leelahanon,0.0003872699751312451,337
Yakut Ayse Yaprak,0.00038675120605520194,338
Brooke Switzer,0.0003854707039672935,339
Eva Bonnet,0.0003854471619243276,340
Daria Klimova,0.00038513547482306145,341
Megan De Wet,0.0003846986940233743,342
Catia Iordan Agostinho,0.00038386051894528895,343
Chloé Lisik,0.0003832797842469958,344
Hannah Hang Fung Li,0.00038323068934206745,345
Orian Gablan,0.0003831954760470425,346
Eden Nimri,0.00038318097670011803,347
Mia Yamamoto,0.0003826029185659567,348
Nadia Blaauw,0.0003820275587782107,349
Hita Nayak,0.0003816694461101201,350
Nina Rakhimova,0.0003802164742472491,351
Franzi Heinrich,0.0003800675724600577,352
Victoria Mori,0.0003798053450856849,353
Charline Mace,0.00037980534508568484,354
Nada Osman,0.000378993934491592,355
Jeongmin Lee,0.0003788915127330542,356
Heba Elkhouly,0.00037884149016244653,357
Janna De Vries Lize,0.0003788076841750682,358
Marion Joffle,0.00037824430844711054,359
Nikitha Setru Venugopal,0.0003780755287541327,360
Julia Nina,0.0003779033523579512,361
Sofie Frichot,0.0003776399548762275,362
Sasha-Lee Nordengen-Corris,0.0003763561915544838,363
Guy Shlegel,0.00037577647026571014,364
Hanna Bakuniak,0.00037498429770749844,365
Pavlina Soukupova,0.00037468851429003707,366
Emma Leu,0.00037453852857887793,367
Neeranuch Ponglangka,0.00037453558469125006,368
Perrine Courbet,0.0003744476155878415,369
Léa Dubois,0.0003742178566956108,370
Jess Booth,0.0003736690523449966,371
Phoebe Louise Griffiths,0.00037361619600880387,372
Camila Mercado,0.0003731511118828845,373
Caitlin Nolan,0.00037287934874142046,374
Ting Yu Chan,0.0003727525212079986,375
Anita Metelnytskyy,0.00037262317164488265,376
Patricia Guerrero,0.00037250874983112137,377
Merle Liivand,0.0003719059998181213,378
Hannah Blackwood,0.0003714866518916128,379
Maëlys Fardeau,0.0003702835392610429,380
Emilie Anne,0.0003701953126792012,381
Ofir Rabina,0.00036910114428448924,382
Ana Abad,0.00036801688383253194,383
Kiara Barnes,0.00036672838306461706,384
Camille Bouteloup,0.0003664381479876064,385
Genesis Rojas,0.00036613871970963207,386
Amica De Jager,0.00036545391071889197,387
Catarina Cucatti Ganzeli,0.00036530336804294273,388
Raquel Duran,0.0003645095118766337,389
Cho Yiu Kwok,0.0003644579427914773,390
Aurelie Holschneider,0.00036445038758743805,391
Dandan Yang,0.000364442362094864,392
Fanni Kun-Szabo,0.0003628327257598822,393
Rachel Wothrich,0.00036267862380377183,394
Nikita Lam Pac Tung,0.00036267862380377183,395
May Levy,0.00036267862380377183,396
Cindy Toscano,0.00036267862380377183,397
Sude Nur Sucan,0.00036267862380377183,398
Shira Elbazis,0.00036267862380377183,399
Leona Coha,0.00036267862380377183,400
Jill Reich,0.00036267862380377183,401
Fatima Portillo,0.00036267862380377183,402
Nicole Oliva,0.00036267862380377183,403
Ivana Prizmic,0.00036267862380377183,404
Gabriela Martins Scrooby,0.00036267862380377183,405
Liane Muller,0.00036267862380377183,406
Celeste Vereecke,0.00036267862380377183,407
Samira-Svea Erhart,0.00036267862380377183,408
Anne-Catherine Savaria,0.00036267862380377183,409
Elise Bolger,0.00036267862380377183,410
Maeve Garreau,0.00036267862380377183,411
Warisara Khaengkun,0.00036267862380377183,412
Dana Khaled Abdelmoneim Akl,0.00036267862380377183,413
Dorka Betlehem,0.00036267862380377183,414
Antonija Bulicic,0.00036267862380377183,415
Kathriana Gustianjani,0.00036267862380377183,416
Gwenaelle Plonquet-Thibault,0.00036267862380377183,417
